"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.267521458E0,1.010527015E-1,1.674679518E-1,1.215145826E0,1.230786961E0
6.277506458E0,8.586735278E-2,2.489239275E-1,1.637265325E0,1.658304576E0
6.287491458E0,5.160452053E-2,2.967388630E-1,2.034781694E0,2.056952484E0
6.297477458E0,3.825281281E-3,3.025962114E-1,2.400099516E0,2.419102475E0
6.307462458E0,-5.835871026E-2,2.795521319E-1,2.729156971E0,2.744057745E0
6.317447458E0,-1.328473240E-1,2.188661546E-1,3.021207809E0,3.032036846E0
6.327432458E0,-2.150953859E-1,1.374277472E-1,3.269889355E0,3.279836704E0
6.337417458E0,-2.930296063E-1,4.951521009E-2,3.472818851E0,3.485511280E0
6.347403458E0,-3.657860458E-1,-4.241124541E-2,3.628155231E0,3.646794281E0
6.357388458E0,-4.259966612E-1,-1.158809364E-1,3.732154846E0,3.758175268E0
6.367373458E0,-4.642640054E-1,-1.669694036E-1,3.791454315E0,3.823420677E0
6.377358458E0,-4.713671803E-1,-1.870677471E-1,3.798803806E0,3.832504627E0
6.387344458E0,-4.532362223E-1,-1.799672395E-1,3.761033297E0,3.792516676E0
6.397329458E0,-4.097313583E-1,-1.462790519E-1,3.670568228E0,3.696261417E0
6.407314458E0,-3.387406468E-1,-9.288428724E-2,3.537460327E0,3.554855592E0
6.417299458E0,-2.523650229E-1,-2.750447951E-2,3.355645657E0,3.365234371E0
6.427284458E0,-1.543574333E-1,3.974860162E-2,3.131150484E0,3.135204861E0
6.437270458E0,-5.835713446E-2,9.963802993E-2,2.864274502E0,2.866601073E0
6.447255458E0,2.391969226E-2,1.494610012E-1,2.550595760E0,2.555083066E0
6.457240458E0,8.868484199E-2,1.802130491E-1,2.202921629E0,2.212059097E0
6.467225458E0,1.254259795E-1,1.910265088E-1,1.820018411E0,1.834309085E0
6.477210458E0,1.283088624E-1,1.786172390E-1,1.409135580E0,1.426194364E0
6.487196458E0,1.090801284E-1,1.489049345E-1,9.747902155E-1,9.921124524E-1
6.497181458E0,6.709219515E-2,9.948197752E-2,5.187299848E-1,5.324272942E-1
6.507166458E0,1.382104866E-2,4.252576083E-2,6.266421080E-2,7.698223844E-2
6.517151458E0,-4.342945665E-2,-1.899379306E-2,-3.974844813E-1,4.003008803E-1
6.527137458E0,-9.106738865E-2,-7.626961172E-2,-8.498888016E-1,8.581499275E-1
6.537122458E0,-1.269737333E-1,-1.195928454E-1,-1.289921045E0,1.301660893E0
6.547107458E0,-1.324226111E-1,-1.491773725E-1,-1.708510637E0,1.720115762E0
6.557092458E0,-1.107862964E-1,-1.577261239E-1,-2.096676111E0,2.105517003E0
6.567077458E0,-6.066435203E-2,-1.440598667E-1,-2.452229261E0,2.457206088E0
6.577063458E0,1.417180337E-2,-1.056094021E-1,-2.769654989E0,2.771703979E0
6.587048458E0,9.979118407E-2,-5.684262887E-2,-3.042381763E0,3.044548597E0
6.597033458E0,1.953075826E-1,5.764027592E-3,-3.276064396E0,3.281886074E0
6.607018458E0,2.892131805E-1,7.744589448E-2,-3.463220119E0,3.476138048E0
6.617003458E0,3.625355959E-1,1.357089281E-1,-3.600326777E0,3.621077446E0
6.626989458E0,4.180504084E-1,1.845356077E-1,-3.694295883E0,3.722451021E0
6.636974458E0,4.475963116E-1,2.119999975E-1,-3.739568710E0,3.772222236E0
6.646959458E0,4.458846748E-1,2.053982764E-1,-3.735262156E0,3.767384367E0
6.656944458E0,4.167422354E-1,1.721343398E-1,-3.682835102E0,3.710334043E0
6.666930458E0,3.641388118E-1,1.105950326E-1,-3.583696127E0,3.603846038E0
6.676915458E0,2.975994945E-1,2.885729447E-2,-3.436647654E0,3.449629733E0
6.686900458E0,2.175022811E-1,-6.414718181E-2,-3.244942427E0,3.252856200E0
6.696885458E0,1.366116852E-1,-1.488351822E-1,-3.010288239E0,3.017059818E0
6.706870458E0,5.814653635E-2,-2.251208723E-1,-2.731737137E0,2.741614162E0
6.716856458E0,-4.743481521E-3,-2.693876624E-1,-2.416421652E0,2.431395857E0
6.726841458E0,-5.503658205E-2,-2.813774943E-1,-2.064213991E0,2.084030163E0
6.736826458E0,-9.333097935E-2,-2.570431232E-1,-1.683460236E0,1.705526371E0
6.746811458E0,-1.102920100E-1,-2.002240568E-1,-1.280651927E0,1.300893293E0
6.756796458E0,-1.173270196E-1,-1.142968908E-1,-8.544737101E-1,8.700314534E-1
6.766782458E0,-1.105102524E-1,-8.586189710E-3,-4.199116826E-1,4.342948995E-1
6.776767458E0,-9.432542324E-2,9.664701670E-2,2.512092143E-2,1.373644496E-1
6.786752458E0,-7.175848633E-2,1.931842566E-1,4.676899612E-1,5.110805584E-1
6.796737458E0,-5.473848805E-2,2.651114464E-1,9.061372876E-1,9.457088162E-1
6.806723458E0,-3.942351416E-2,3.094999194E-1,1.330456376E0,1.366549883E0
6.816708458E0,-3.923496231E-2,3.175485134E-1,1.734743118E0,1.764004004E0
6.826693458E0,-5.701887980E-2,2.856896222E-1,2.112142324E0,2.132138577E0
6.836678458E0,-8.884764463E-2,2.187463045E-1,2.457365990E0,2.468682130E0
6.846663458E0,-1.398462653E-1,1.401617229E-1,2.764059782E0,2.771142141E0
6.856649458E0,-2.047562897E-1,4.140345007E-2,3.030720711E0,3.037911686E0
6.866634458E0,-2.811457515E-1,-4.867316782E-2,3.254802704E0,3.267285211E0
6.876619458E0,-3.573963046E-1,-1.157898903E-1,3.428158998E0,3.448682870E0
6.886604458E0,-4.243080318E-1,-1.494357288E-1,3.557921886E0,3.586248248E0
6.896589458E0,-4.801926017E-1,-1.623771042E-1,3.637956142E0,3.673101707E0
6.906575458E0,-5.098878145E-1,-1.347116381E-1,3.669369698E0,3.707075233E0
6.916560458E0,-5.083873868E-1,-7.321952283E-2,3.654650211E0,3.690567301E0
6.926545542E0,-4.815358818E-1,-3.476907266E-3,3.595342398E0,3.627447567E0
6.936530542E0,-4.250560999E-1,7.322426140E-2,3.489576340E0,3.516131043E0
6.946515542E0,-3.428296745E-1,1.550746560E-1,3.340945244E0,3.362067140E0
6.956501542E0,-2.472240478E-1,2.059895098E-1,3.147422075E0,3.163829504E0
6.966486542E0,-1.518344879E-1,2.382720560E-1,2.910680294E0,2.924360966E0
6.976471542E0,-6.263642758E-2,2.479870170E-1,2.634598970E0,2.646985572E0
6.986456542E0,7.263542153E-3,2.225879133E-1,2.318928480E0,2.329598127E0
6.996442542E0,5.338549614E-2,1.735524535E-1,1.971216440E0,1.979561749E0
7.006427542E0,7.649245113E-2,1.095478833E-1,1.588239312E0,1.593849411E0
7.016412542E0,6.673196703E-2,3.344379738E-2,1.181186914E0,1.183543058E0
7.026397542E0,4.017967358E-2,-3.821494803E-2,7.543982267E-1,7.564333896E-1
7.036382542E0,1.180611551E-3,-9.956938028E-2,3.185594082E-1,3.337597218E-1
7.046368542E0,-4.609666020E-2,-1.441256404E-1,-1.294986755E-1,1.991657833E-1
7.056353542E0,-8.928088844E-2,-1.706171781E-1,-5.727780461E-1,6.042813820E-1
7.066338542E0,-1.170774475E-1,-1.661867499E-1,-1.004494786E0,1.024858498E0
7.076323542E0,-1.271969229E-1,-1.441664100E-1,-1.418062925E0,1.431036502E0
7.086308542E0,-1.075510532E-1,-1.043137908E-1,-1.809931397E0,1.816122314E0
7.096294542E0,-7.149931043E-2,-4.918050021E-2,-2.173434973E0,2.175166765E0
7.106279542E0,-8.379379287E-3,9.120605886E-3,-2.500235796E0,2.500266473E0
7.116264542E0,6.732763350E-2,7.020712644E-2,-2.790707588E0,2.792402352E0
7.126249542E0,1.550334990E-1,1.162316427E-1,-3.039405346E0,3.045575485E0
7.136235542E0,2.460917681E-1,1.518988311E-1,-3.242213488E0,3.255085669E0
7.146220542E0,3.298555017E-1,1.635496020E-1,-3.402999401E0,3.422858169E0
7.156205542E0,3.963032365E-1,1.565212607E-1,-3.515954018E0,3.541678672E0
7.166190542E0,4.494801760E-1,1.251377761E-1,-3.583344460E0,3.613592313E0
7.176175542E0,4.760020673E-1,7.286657393E-2,-3.604040861E0,3.636069036E0
7.186161542E0,4.792310596E-1,6.218829658E-3,-3.577858925E0,3.609816556E0
7.196146542E0,4.544980228E-1,-6.692648679E-2,-3.502578735E0,3.532577728E0
7.206131542E0,4.080315232E-1,-1.431988776E-1,-3.388829947E0,3.416308541E0
7.216116542E0,3.476629853E-1,-2.079120874E-1,-3.228691578E0,3.254004655E0
7.226101542E0,2.695947289E-1,-2.581981719E-1,-3.027778387E0,3.050703128E0
7.236087542E0,1.927369535E-1,-2.819639444E-1,-2.787146091E0,2.807994753E0
7.246072542E0,1.160291284E-1,-2.789303362E-1,-2.507260084E0,2.525394627E0
7.256057542E0,4.360712692E-2,-2.498946786E-1,-2.191123009E0,2.205758140E0
7.266042542E0,-1.335569471E-2,-1.925051659E-1,-1.843497038E0,1.853568974E0
7.276027542E0,-5.267779902E-2,-1.162497997E-1,-1.469913602E0,1.475443989E0
7.286013542E0,-7.405650616E-2,-2.729781345E-2,-1.072204947E0,1.075106035E0
7.295998542E0,-7.629809529E-2,5.871350318E-2,-6.573537588E-1,6.643663440E-1
7.305983542E0,-5.876423419E-2,1.341605484E-1,-2.316330969E-1,2.740550667E-1
7.315968542E0,-2.985455841E-2,1.865526438E-1,2.025820017E-1,2.770065901E-1
7.325954542E0,7.358413655E-3,2.186347246E-1,6.347402930E-1,6.713795712E-1
7.335939542E0,4.315316305E-2,2.133153230E-1,1.058179855E0,1.080328760E0
7.345924542E0,6.960828602E-2,1.792460084E-1,1.463017464E0,1.475599724E0
7.355909542E0,8.403728902E-2,1.209512874E-1,1.846971512E0,1.852834382E0
7.365894542E0,7.405549288E-2,4.288204759E-2,2.201431513E0,2.203094140E0
7.375880542E0,4.000245780E-2,-3.885728866E-2,2.522819757E0,2.523436073E0
7.385865542E0,-1.348971389E-2,-1.135882437E-1,2.802668571E0,2.805001851E0
7.395850542E0,-8.370102942E-2,-1.744976640E-1,3.043128490E0,3.049276358E0
7.405835542E0,-1.635451764E-1,-2.017114609E-1,3.238277197E0,3.248672612E0
7.415820542E0,-2.458629459E-1,-1.973744929E-1,3.384978294E0,3.399629882E0
7.425806542E0,-3.168328702E-1,-1.635075808E-1,3.486367464E0,3.504550740E0
7.435791542E0,-3.642597795E-1,-1.047585085E-1,3.539281368E0,3.559518526E0
7.445776542E0,-3.904665709E-1,-2.343893424E-2,3.548728466E0,3.570222297E0
7.455761542E0,-3.897850513E-1,5.490327626E-2,3.515066385E0,3.537038090E0
7.465746542E0,-3.561564386E-1,1.281266361E-1,3.434082270E0,3.454878417E0
7.475732542E0,-3.022993207E-1,1.867478639E-1,3.314562321E0,3.333554113E0
7.485717542E0,-2.264120430E-1,2.112889141E-1,3.150008917E0,3.165195349E0
7.495702542E0,-1.426159590E-1,1.938300282E-1,2.943513870E0,2.953334268E0
7.505687542E0,-6.342627853E-2,1.528642029E-1,2.697440624E0,2.702512956E0
7.515672542E0,4.792453256E-3,9.284720570E-2,2.415069103E0,2.416857949E0
7.525658542E0,5.805154145E-2,2.265652642E-3,2.096554279E0,2.097359044E0
7.535643542E0,8.718838543E-2,-9.092927724E-2,1.746374846E0,1.750912633E0
7.545628542E0,1.011592224E-1,-1.615488529E-1,1.366572142E0,1.379800942E0
7.555613542E0,9.563955665E-2,-2.294075340E-1,9.652498960E-1,9.967357239E-1
7.565598542E0,6.494455040E-2,-2.674233913E-1,5.494663119E-1,6.145293262E-1
7.575584542E0,4.119767994E-2,-2.680971622E-1,1.234902516E-1,2.980321786E-1
7.585569542E0,9.395602159E-3,-2.387896031E-1,-3.030138910E-1,3.859095361E-1
7.595554542E0,-1.299971901E-2,-1.947129518E-1,-7.254500985E-1,7.512389578E-1
7.605539542E0,-2.617457509E-2,-1.212120727E-1,-1.135643244E0,1.142393563E0
7.615524542E0,-2.447201684E-2,-3.809507936E-2,-1.529535651E0,1.530205680E0
7.625510542E0,-2.526404336E-3,3.190289810E-2,-1.893306255E0,1.893576709E0
7.635495542E0,3.238577023E-2,9.758150578E-2,-2.232407570E0,2.234773936E0
7.645480542E0,8.817227185E-2,1.468747556E-1,-2.535612106E0,2.541392393E0
7.655465542E0,1.535092145E-1,1.622891277E-1,-2.800205231E0,2.809101667E0
7.665451542E0,2.215067744E-1,1.522437036E-1,-3.021781683E0,3.033711907E0
7.675436542E0,2.984649539E-1,1.231848821E-1,-3.200745344E0,3.216990302E0
7.685421542E0,3.674467504E-1,7.278427482E-2,-3.334131479E0,3.355107656E0
7.695406542E0,4.239305258E-1,3.174836282E-3,-3.425010204E0,3.451147935E0
7.705391542E0,4.618349969E-1,-7.038034499E-2,-3.468645096E0,3.499963394E0
7.715377542E0,4.858239591E-1,-1.303981394E-1,-3.468660593E0,3.504944351E0
7.725362542E0,4.803256094E-1,-1.925278306E-1,-3.423529148E0,3.462417000E0
7.735347542E0,4.518606961E-1,-2.329191864E-1,-3.335567951E0,3.374084023E0
7.745332542E0,4.021911025E-1,-2.440930158E-1,-3.205616951E0,3.239956654E0
7.755317542E0,3.282583058E-1,-2.394995987E-1,-3.037235260E0,3.064296265E0
7.765303542E0,2.492033988E-1,-2.124778330E-1,-2.828563452E0,2.847458580E0
7.775288542E0,1.571073085E-1,-1.693665832E-1,-2.579969645E0,2.590291704E0
7.785273542E0,6.736987084E-2,-1.071338207E-1,-2.295606613E0,2.299092446E0
7.795258542E0,-1.232708246E-2,-3.998114169E-2,-1.985026240E0,1.985467105E0
7.805243542E0,-7.374396175E-2,2.389982156E-2,-1.635734081E0,1.637569955E0
7.815229542E0,-1.181628257E-1,8.938748389E-2,-1.263741851E0,1.272397753E0
7.825214542E0,-1.346029937E-1,1.366298348E-1,-8.736978173E-1,8.945018467E-1
7.835199542E0,-1.289858520E-1,1.617314667E-1,-4.651564360E-1,5.090824366E-1
7.845184542E0,-1.013220847E-1,1.736653447E-1,-4.730480537E-2,2.065515950E-1
7.855169542E0,-6.582614034E-2,1.577955633E-1,3.759284616E-1,4.129827221E-1
7.865155542E0,-2.062311582E-2,1.206330359E-1,7.931467891E-1,8.025331590E-1
7.875140542E0,1.967210881E-2,7.477100194E-2,1.199561477E0,1.202050511E0
7.885125542E0,4.340667278E-2,1.761316881E-2,1.584755182E0,1.585447366E0
7.895110542E0,4.925124347E-2,-4.272606969E-2,1.941694856E0,1.942789262E0
7.905095542E0,3.282420710E-2,-8.897773176E-2,2.273430586E0,2.275407896E0
7.915081542E0,-1.108679175E-2,-1.179369465E-1,2.565085888E0,2.567819630E0
7.925066667E0,-7.649449259E-2,-1.260918081E-1,2.816938639E0,2.820796669E0
7.935051667E0,-1.540175229E-1,-1.060339510E-1,3.026443481E0,3.032214495E0
7.945036667E0,-2.359077185E-1,-6.363773346E-2,3.194867134E0,3.204196969E0
7.955021667E0,-3.138720095E-1,5.562107079E-3,3.311819792E0,3.326664532E0
7.965007667E0,-3.819234073E-1,7.748634368E-2,3.388566017E0,3.410901534E0
7.974992667E0,-4.284224510E-1,1.549768746E-1,3.418934822E0,3.449156266E0
7.984977667E0,-4.501612484E-1,2.224459499E-1,3.407083988E0,3.443885691E0
7.994962667E0,-4.432460964E-1,2.699873745E-1,3.352440357E0,3.392376252E0
8.004947667E0,-4.101983607E-1,2.882635593E-1,3.254300594E0,3.292693568E0
8.014933667E0,-3.598819375E-1,2.758894265E-1,3.118009806E0,3.150811821E0
8.024918667E0,-2.956014574E-1,2.328168303E-1,2.938865662E0,2.962855932E0
8.034903667E0,-2.229512334E-1,1.576610953E-1,2.724228859E0,2.737880047E0
8.044888667E0,-1.529243737E-1,7.012163103E-2,2.472996712E0,2.478712497E0
8.054874667E0,-8.725694567E-2,-1.970945112E-2,2.181714535E0,2.183547698E0
8.064859667E0,-3.844855726E-2,-9.933076054E-2,1.862787724E0,1.865830377E0
8.074844667E0,-4.703110084E-3,-1.629443616E-1,1.514154553E0,1.522904132E0
8.084829667E0,1.528379321E-2,-1.916692108E-1,1.140694261E0,1.156786098E0
8.094814667E0,2.373933047E-2,-1.910444349E-1,7.517664433E-1,7.760246885E-1
8.104800667E0,1.901280880E-2,-1.569525152E-1,3.486650586E-1,3.828353459E-1
8.114785667E0,5.298861302E-3,-9.399006516E-2,-6.251182407E-2,1.130041523E-1
8.124770667E0,-1.277666539E-2,-1.461879909E-2,-4.706641734E-1,4.710644505E-1
8.134755667E0,-2.767066099E-2,7.850022614E-2,-8.748556376E-1,8.788062002E-1
8.144740667E0,-3.982276842E-2,1.568706483E-1,-1.264172316E0,1.274490446E0
8.154726667E0,-4.160948098E-2,2.203449607E-1,-1.636936545E0,1.652224108E0
8.164711667E0,-3.577497229E-2,2.638793886E-1,-1.979082704E0,1.996917757E0
8.174696667E0,-1.284808572E-2,2.645377219E-1,-2.291960478E0,2.307212195E0
8.184681667E0,2.198917791E-2,2.423578501E-1,-2.568021536E0,2.579526208E0
8.194666667E0,7.182091475E-2,1.949312091E-1,-2.808321953E0,2.815995137E0
8.204652667E0,1.317439228E-1,1.166385189E-1,-3.004928350E0,3.010075646E0
8.214637667E0,1.962787062E-1,2.681648731E-2,-3.158828974E0,3.165034745E0
8.224622667E0,2.618341744E-1,-5.377714336E-2,-3.268094778E0,3.279007867E0
8.234607667E0,3.178180754E-1,-1.267813146E-1,-3.333964109E0,3.351477064E0
8.244592667E0,3.594039381E-1,-1.824799925E-1,-3.355077505E0,3.379203339E0
8.254578667E0,3.805813789E-1,-2.074228823E-1,-3.334470034E0,3.362522393E0
8.264563667E0,3.763676882E-1,-2.012632787E-1,-3.275541782E0,3.303230769E0
8.274548667E0,3.482210040E-1,-1.761872172E-1,-3.173687220E0,3.197591339E0
8.284533667E0,2.922424078E-1,-1.276766658E-1,-3.030027151E0,3.046764102E0
8.294518667E0,2.186840326E-1,-6.928846240E-2,-2.852184057E0,2.861394327E0
8.304504667E0,1.322953403E-1,-8.874117397E-3,-2.634017229E0,2.637352379E0
8.314489667E0,4.361766949E-2,5.103688687E-2,-2.383454323E0,2.384399667E0
8.324474667E0,-4.287532344E-2,9.675115347E-2,-2.095636606E0,2.098306904E0
8.334459667E0,-1.120900735E-1,1.276179850E-1,-1.773693562E0,1.781807898E0
8.344444667E0,-1.615523845E-1,1.439870596E-1,-1.430059433E0,1.446340703E0
8.354430667E0,-1.912253201E-1,1.347853094E-1,-1.058550358E0,1.084095504E0
8.364415667E0,-1.874256730E-1,1.129343435E-1,-6.708129048E-1,7.056008093E-1
8.374400667E0,-1.612838060E-1,7.484687865E-2,-2.683445513E-1,3.219057619E-1
8.384385667E0,-1.228250191E-1,2.850785851E-2,1.392295510E-1,1.878391630E-1
8.394370667E0,-7.388171554E-2,-1.950068027E-2,5.462458134E-1,5.515643870E-1
8.404356667E0,-2.536117099E-2,-6.362711638E-2,9.471204281E-1,9.495939681E-1
8.414341667E0,1.445734594E-2,-9.985649586E-2,1.329786181E0,1.333608497E0
8.424326667E0,3.514531627E-2,-1.216933504E-1,1.691270351E0,1.696007036E0
8.434311667E0,3.777411953E-2,-1.150548905E-1,2.023239851E0,2.026860628E0
8.444296667E0,1.544439141E-2,-9.730147570E-2,2.326070547E0,2.328155986E0
8.454282667E0,-3.084667400E-2,-6.314563751E-2,2.588492155E0,2.589445988E0
8.464267667E0,-9.517483413E-2,-1.109679136E-2,2.813940287E0,2.815571225E0
8.474252667E0,-1.705870330E-1,4.897586629E-2,2.996651649E0,3.001902677E0
8.484237667E0,-2.476202846E-1,1.089609042E-1,3.135825396E0,3.147473462E0
8.494222667E0,-3.151018620E-1,1.681086570E-1,3.235207319E0,3.254860381E0
8.504208667E0,-3.717588782E-1,2.141701579E-1,3.287032366E0,3.314914070E0
8.514193667E0,-4.110591710E-1,2.363207340E-1,3.295349360E0,3.329285889E0
8.524178667E0,-4.259305298E-1,2.322548628E-1,3.263546467E0,3.299408232E0
8.534163667E0,-4.185498357E-1,2.104976475E-1,3.191205025E0,3.225412026E0
8.544148667E0,-3.899192512E-1,1.576525569E-1,3.079287529E0,3.107877578E0
8.554134667E0,-3.393226564E-1,7.847438753E-2,2.931653738E0,2.952268913E0
8.564119667E0,-2.758920193E-1,2.150050364E-3,2.741312504E0,2.755161569E0
8.574104667E0,-2.056277245E-1,-8.187082410E-2,2.517850637E0,2.527559579E0
8.584089667E0,-1.325345188E-1,-1.585390121E-1,2.259939194E0,2.269366691E0
8.594074667E0,-6.297461689E-2,-2.097627819E-1,1.969930649E0,1.982067857E0
8.604060667E0,1.997600775E-3,-2.358114123E-1,1.651182771E0,1.667937515E0
8.614045667E0,5.222455040E-2,-2.303250432E-1,1.306270123E0,1.327448177E0
8.624030667E0,8.701766282E-2,-1.894231439E-1,9.404634833E-1,9.632885157E-1
8.634015667E0,1.062512845E-1,-1.310804784E-1,5.591323376E-1,5.840380109E-1
8.644000667E0,1.091621146E-1,-5.973199382E-2,1.693553030E-1,2.101558874E-1
8.653986667E0,1.046366096E-1,2.257246897E-2,-2.258050740E-1,2.498925126E-1
8.663971667E0,8.633213490E-2,9.694898874E-2,-6.218976378E-1,6.353023028E-1
8.673956667E0,6.425186247E-2,1.528918892E-1,-1.003297091E0,1.016911640E0
8.683941667E0,4.488984123E-2,1.838135719E-1,-1.375223756E0,1.388179709E0
8.693926667E0,3.300921246E-2,1.830513775E-1,-1.720661044E0,1.730685368E0
8.703912667E0,2.711864561E-2,1.503088623E-1,-2.041764021E0,2.047468801E0
8.713897667E0,4.231490940E-2,9.203596413E-2,-2.329763412E0,2.331964564E0
8.723882667E0,7.648699731E-2,1.482027397E-2,-2.581434488E0,2.582609904E0
8.733867667E0,1.266476363E-1,-7.519564033E-2,-2.795023441E0,2.798901578E0
8.743852667E0,1.885728985E-1,-1.578662694E-1,-2.968063593E0,2.978234878E0
8.753838667E0,2.613312900E-1,-2.236918807E-1,-3.096786737E0,3.115833789E0
8.763823667E0,3.317250013E-1,-2.666018009E-1,-3.181332350E0,3.209671871E0
8.773808667E0,3.912517130E-1,-2.768437862E-1,-3.226938009E0,3.262338011E0
8.783793667E0,4.386397600E-1,-2.518993020E-1,-3.232628107E0,3.271963107E0
8.793778667E0,4.588211775E-1,-2.060787976E-1,-3.197527885E0,3.236845675E0
8.803764667E0,4.523032010E-1,-1.410707980E-1,-3.119633913E0,3.155407249E0
8.813749667E0,4.202313125E-1,-6.494965404E-2,-3.004262686E0,3.034206173E0
8.823734667E0,3.623278141E-1,7.486728486E-3,-2.849112988E0,2.872069343E0
8.833719667E0,2.887468040E-1,6.080294773E-2,-2.656578064E0,2.672915772E0
8.843704667E0,2.029370815E-1,1.078018770E-1,-2.431522131E0,2.442356358E0
8.853690667E0,1.190373823E-1,1.173589006E-1,-2.168830156E0,2.175262572E0
8.863675667E0,4.059317708E-2,1.057448536E-1,-1.874642968E0,1.878061777E0
8.873660667E0,-1.755401678E-2,7.845144719E-2,-1.559407711E0,1.561478524E0
8.883645667E0,-5.179224536E-2,2.687775157E-2,-1.211153150E0,1.212557958E0
8.893630667E0,-6.772834063E-2,-3.300528973E-2,-8.413568139E-1,8.447234847E-1
8.903616667E0,-5.810632184E-2,-8.678412437E-2,-4.616590738E-1,4.733253948E-1
8.913601667E0,-2.988000773E-2,-1.371410340E-1,-6.890460104E-2,1.563595923E-1
8.923586667E0,4.114631563E-3,-1.688289046E-1,3.247176111E-1,3.660077269E-1
8.933571417E0,4.922245443E-2,-1.801396161E-1,7.129454613E-1,7.369968535E-1
8.943556417E0,7.992042601E-2,-1.730883569E-1,1.089625120E0,1.106177995E0
8.953542417E0,1.085067913E-1,-1.380954981E-1,1.447467208E0,1.458082785E0
8.963527417E0,1.154618263E-1,-9.289500862E-2,1.783352375E0,1.789498983E0
8.973512417E0,1.047543213E-1,-3.598005697E-2,2.089057922E0,2.091992121E0
8.983497417E0,7.071404159E-2,3.055076674E-2,2.362660170E0,2.363915587E0
8.993482417E0,1.948520541E-2,9.160613269E-2,2.600752592E0,2.602438357E0
9.003467417E0,-4.391343519E-2,1.407787353E-1,2.799290419E0,2.803172112E0
9.013453417E0,-1.149623096E-1,1.831269860E-1,2.954776049E0,2.962676716E0
9.023438417E0,-1.904580295E-1,1.992135644E-1,3.071348429E0,3.083689588E0
9.033423417E0,-2.620120943E-1,1.942768693E-1,3.147717237E0,3.164572269E0
9.043408417E0,-3.208812475E-1,1.749697477E-1,3.179111958E0,3.200051879E0
9.053393417E0,-3.618332148E-1,1.339496076E-1,3.171089649E0,3.194475753E0
9.063379417E0,-3.814280331E-1,7.761732489E-2,3.118283749E0,3.142483943E0
9.073364417E0,-3.775334358E-1,7.185504772E-3,3.036501169E0,3.059889292E0
9.083349417E0,-3.506572545E-1,-5.597851425E-2,2.908359766E0,2.929957446E0
9.093334417E0,-3.051065505E-1,-1.120998412E-1,2.744447947E0,2.763630025E0
9.103319417E0,-2.395105809E-1,-1.584117115E-1,2.550178289E0,2.566294780E0
9.113305417E0,-1.647332758E-1,-1.872670650E-1,2.316079140E0,2.329469594E0
9.123290417E0,-8.403200656E-2,-1.921152920E-1,2.056908131E0,2.067568795E0
9.133275417E0,-8.538840339E-3,-1.757688075E-1,1.764839530E0,1.773591315E0
9.143260417E0,6.157848984E-2,-1.371567547E-1,1.446864605E0,1.454654966E0
9.153245417E0,1.148489043E-1,-7.501801103E-2,1.106697440E0,1.115166892E0
9.163231417E0,1.535044014E-1,-1.072129421E-2,7.499375343E-1,7.655617890E-1
9.173216417E0,1.671427190E-1,5.446702987E-2,3.755615354E-1,4.146683165E-1
9.183201417E0,1.622217149E-1,1.132933199E-1,-1.615245594E-3,1.978733689E-1
9.193186417E0,1.362702698E-1,1.554610282E-1,-3.844486177E-1,4.365071103E-1
9.203171417E0,1.033699289E-1,1.757532358E-1,-7.621722817E-1,7.889747329E-1
9.213157417E0,6.298814714E-2,1.705661863E-1,-1.129840612E0,1.144377621E0
9.223142417E0,2.396894619E-2,1.393110603E-1,-1.483042479E0,1.489764100E0
9.233127417E0,-3.218200058E-3,8.247308433E-2,-1.806801200E0,1.808685363E0
9.243112417E0,-1.801292226E-2,1.600484177E-2,-2.104660511E0,2.104798443E0
9.253097417E0,-8.989066817E-3,-5.657881498E-2,-2.369112253E0,2.369804809E0
9.263083417E0,2.369471826E-2,-1.288831085E-1,-2.593749046E0,2.597057260E0
9.273068417E0,7.147555053E-2,-1.781798303E-1,-2.786699533E0,2.793304691E0
9.283053417E0,1.414438337E-1,-2.033834159E-1,-2.933681488E0,2.944122661E0
9.293038417E0,2.121957690E-1,-2.066710889E-1,-3.038841724E0,3.053244014E0
9.303023417E0,2.813636661E-1,-1.761861742E-1,-3.104763269E0,3.122460895E0
9.313009417E0,3.355203867E-1,-1.224579588E-1,-3.130026817E0,3.150339309E0
9.322994417E0,3.751776218E-1,-5.604084209E-2,-3.113269091E0,3.136294510E0
9.332979417E0,3.824104965E-1,2.031038702E-2,-3.057076454E0,3.080968475E0
9.342964417E0,3.693892956E-1,9.512178600E-2,-2.966979504E0,2.991398332E0
9.352949417E0,3.266245425E-1,1.447186321E-1,-2.836403370E0,2.858812892E0
9.362935417E0,2.626386881E-1,1.759772003E-1,-2.668089628E0,2.686754421E0
9.372920417E0,1.860962510E-1,1.783564687E-1,-2.465977669E0,2.479412976E0
9.382905417E0,1.027897820E-1,1.467852145E-1,-2.228417635E0,2.235611056E0
9.392890417E0,2.150344662E-2,9.691326320E-2,-1.962251902E0,1.964761335E0
9.402875417E0,-4.614098743E-2,3.188098595E-2,-1.663496375E0,1.664441521E0
9.412861417E0,-1.028458104E-1,-4.280523583E-2,-1.344490886E0,1.349097954E0
9.422846417E0,-1.340246201E-1,-1.052517965E-1,-1.001218915E0,1.015617967E0
9.432831417E0,-1.477263123E-1,-1.554736793E-1,-6.404212117E-1,6.753772699E-1
