"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.883997796E1,6.301895142E-2,1.032852173E-2,1.084614532E1,1.084633332E1
1.885001396E1,6.017486572E-2,-2.110610962E-2,1.049916687E1,1.049936053E1
1.886005096E1,4.715194702E-2,-5.119354248E-2,1.021865021E1,1.021888723E1
1.887008696E1,4.251159668E-2,-6.391708374E-2,9.894274750E0,9.894572525E0
1.888012296E1,4.730163574E-2,-5.224136353E-2,9.513017578E0,9.513278617E0
1.889015996E1,4.340972900E-2,-6.631210327E-2,9.072483673E0,9.072829862E0
1.890019596E1,3.412902832E-2,-6.242019653E-2,8.746012573E0,8.746301904E0
1.891022900E1,2.814147949E-2,-5.538482666E-2,8.436605988E0,8.436834715E0
1.892026500E1,4.131408691E-2,-5.553451538E-2,8.032147064E0,8.032445294E0
1.893030200E1,3.847000122E-2,-8.023315430E-2,7.733967133E0,7.734478968E0
1.894033800E1,2.290237427E-2,-1.064286804E-1,7.504644012E0,7.505433588E0
1.895037500E1,1.407073975E-2,-9.684860229E-2,7.293283539E0,7.293940116E0
1.896041100E1,1.646575928E-3,-9.041198730E-2,7.135361938E0,7.135934909E0
1.897044800E1,-1.481918335E-2,-9.550140381E-2,7.024741974E0,7.025406745E0
1.898048400E1,-4.191284180E-3,-9.999206543E-2,6.865173798E0,6.865903236E0
1.899052100E1,1.960922241E-2,-1.023870850E-1,6.668333130E0,6.669147949E0
1.900055700E1,1.556762695E-2,-9.160949707E-2,6.480174408E0,6.480840610E0
1.901059400E1,3.188369751E-2,-7.768844604E-2,6.364914093E0,6.365468048E0
1.902063000E1,2.395019531E-2,-7.095245361E-2,6.424041138E0,6.424477598E0
1.903066700E1,1.197509766E-2,-6.586303711E-2,6.467899933E0,6.468246353E0
1.904070300E1,2.604583740E-2,-6.526428223E-2,6.499184875E0,6.499564744E0
1.905074000E1,1.167572021E-2,-6.092330933E-2,6.661896515E0,6.662185313E0
1.906077600E1,7.035369873E-3,-5.239105225E-2,6.839127960E0,6.839332246E0
1.907081300E1,2.035766602E-2,-6.197113037E-2,6.983278198E0,6.983582838E0
1.908084900E1,2.574645996E-2,-6.242019653E-2,7.171586609E0,7.171904465E0
1.909088600E1,2.933898926E-2,-4.715194702E-2,7.467820587E0,7.468027076E0
1.910092200E1,3.173400879E-2,-3.008743286E-2,7.758216705E0,7.758339948E0
1.911095900E1,2.709365845E-2,-1.287322998E-2,8.016429749E0,8.016485870E0
1.912099500E1,2.784210205E-2,-1.945953369E-3,8.350534973E0,8.350581615E0
1.913103200E1,2.185455322E-2,-1.481918335E-2,8.768914948E0,8.768954703E0
1.914106800E1,1.706451416E-2,-7.185058594E-3,9.194030914E0,9.194049558E0
1.915110500E1,8.681945801E-3,1.975891113E-2,9.565258942E0,9.565283290E0
1.916114100E1,1.960922241E-2,4.550537109E-2,9.895023193E0,9.895147258E0
1.917117800E1,4.984634399E-2,3.323089600E-2,1.014650024E1,1.014667710E1
1.918121400E1,7.738906860E-2,4.086502075E-2,1.039707916E1,1.039744748E1
1.919125000E1,7.065307617E-2,4.580474854E-2,1.074495575E1,1.074528566E1
1.920128700E1,6.930587769E-2,4.191284180E-2,1.117770584E1,1.117799928E1
1.921132300E1,6.092330933E-2,2.395019531E-2,1.163305893E1,1.163324311E1
1.922136000E1,5.703140259E-2,4.490661621E-4,1.202045334E1,1.202058864E1
1.923139600E1,5.673202515E-2,2.095642090E-3,1.233045868E1,1.233058937E1
1.924143300E1,4.640350342E-2,9.879455566E-3,1.269105881E1,1.269114749E1
1.925146900E1,4.805007935E-2,1.556762695E-2,1.296049850E1,1.296059692E1
1.926150600E1,5.044509888E-2,-7.783813477E-3,1.308967987E1,1.308977939E1
1.927154200E1,5.343887329E-2,-2.724334717E-2,1.325807968E1,1.325821537E1
1.928157900E1,7.035369873E-2,-2.829116821E-2,1.336540649E1,1.336562160E1
1.929161500E1,6.152206421E-2,-1.077758789E-2,1.347288300E1,1.347302777E1
1.930165200E1,5.822891235E-2,-4.490661621E-4,1.355805588E1,1.355818092E1
1.931168800E1,5.074447632E-2,-1.526824951E-2,1.364816849E1,1.364827136E1
1.932172500E1,4.475692749E-2,-1.437011719E-2,1.360595627E1,1.360603747E1
1.933176100E1,7.035369873E-2,8.681945801E-3,1.342498260E1,1.342516976E1
1.934179800E1,9.190887451E-2,1.257385254E-2,1.317754715E1,1.317787366E1
1.935183400E1,9.160949707E-2,1.736389160E-2,1.301812866E1,1.301846257E1
1.936187100E1,7.065307617E-2,2.574645996E-2,1.297666489E1,1.297688277E1
1.937190700E1,5.478607178E-2,5.089416504E-2,1.279135025E1,1.279156882E1
1.938194400E1,3.817062378E-2,5.763015747E-2,1.257684631E1,1.257703627E1
1.939198000E1,3.607498169E-2,4.984634399E-2,1.235680389E1,1.235695709E1
1.940201700E1,4.954696655E-2,2.724334717E-2,1.200473602E1,1.200486918E1
1.941205300E1,5.912704468E-2,2.709365845E-2,1.161419815E1,1.161438026E1
1.942209000E1,4.640350342E-2,2.963836670E-2,1.126302841E1,1.126316300E1
1.943212600E1,5.014572144E-2,3.218307495E-2,1.090691895E1,1.090708170E1
1.944216300E1,6.167175293E-2,1.481918335E-2,1.047865952E1,1.047885148E1
1.945219900E1,5.688171387E-2,4.939727783E-3,1.007390121E1,1.007406301E1
1.946223600E1,4.161346436E-2,1.257385254E-2,9.755962372E0,9.756059224E0
1.947227200E1,1.856140137E-2,3.143463135E-3,9.498198395E0,9.498217051E0
1.948230900E1,1.392105103E-2,-4.490661621E-3,9.125473480E0,9.125485204E0
1.949234500E1,2.933898926E-2,-1.526824951E-2,8.667425995E0,8.667489098E0
1.950238200E1,4.191284180E-2,-1.182540894E-2,8.297694855E0,8.297809134E0
1.951241800E1,3.817062378E-2,-1.886077881E-2,7.957751770E0,7.957865666E0
1.952245500E1,3.847000122E-2,-3.293151855E-2,7.682174835E0,7.682341741E0
1.953249100E1,2.350112915E-2,-5.763015747E-2,7.480394440E0,7.480653348E0
1.954252700E1,-4.490661621E-4,-6.466552734E-2,7.346572723E0,7.346857329E0
1.955256400E1,5.987548828E-3,-7.095245361E-2,7.189848633E0,7.190201212E0
1.956260000E1,-1.092727661E-2,-6.436614990E-2,6.987020416E0,6.987325433E0
1.957263700E1,-3.293151855E-3,-5.643264771E-2,6.814728699E0,6.814963149E0
1.958267300E1,1.646575928E-3,-7.439529419E-2,6.678661652E0,6.679076196E0
1.959271000E1,1.392105103E-2,-8.262817383E-2,6.577472076E0,6.578005786E0
1.960274600E1,1.646575928E-2,-9.595046997E-2,6.450685730E0,6.451420309E0
1.961278300E1,2.993774414E-2,-1.034349060E-1,6.368955688E0,6.369865902E0
1.962281900E1,3.158432007E-2,-9.834548950E-2,6.423143005E0,6.423973496E0
1.963285600E1,2.784210205E-2,-1.074765015E-1,6.556365967E0,6.557305931E0
1.964289200E1,1.392105103E-2,-1.136137390E-1,6.716832275E0,6.717807506E0
1.965292900E1,7.334747314E-3,-1.148112488E-1,6.935826874E0,6.936780943E0
1.966296500E1,8.981323242E-4,-1.049317932E-1,7.171586609E0,7.172354284E0
1.967300200E1,1.856140137E-2,-1.052311707E-1,7.320526886E0,7.321306715E0
1.968303800E1,3.682342529E-2,-1.032852173E-1,7.489375763E0,7.490178444E0
1.969307500E1,4.086502075E-2,-1.056802368E-1,7.747289429E0,7.748117949E0
1.970311100E1,2.888992310E-2,-8.098159790E-2,8.103398895E0,8.103855027E0
1.971314800E1,2.829116821E-2,-6.586303711E-2,8.454718323E0,8.455022191E0
1.972318400E1,2.634521484E-2,-7.649093628E-2,8.836274872E0,8.836645209E0
1.973322100E1,3.323089600E-2,-5.358856201E-2,9.205856323E0,9.206072272E0
1.974325700E1,2.963836670E-2,-5.074447632E-2,9.564360809E0,9.564541344E0
1.975329400E1,2.859054565E-2,-2.844085693E-2,9.944121094E0,9.944202865E0
1.976333000E1,4.400848389E-2,8.083190918E-3,1.021236328E1,1.021246130E1
1.977336700E1,6.167175293E-2,3.098556519E-2,1.048988617E1,1.049011322E1
1.978340300E1,7.185058594E-2,4.445755005E-2,1.080228653E1,1.080261696E1
1.979344000E1,7.858657837E-2,6.795867920E-2,1.113294891E1,1.113343369E1
1.980347600E1,6.571334839E-2,6.496490479E-2,1.154833511E1,1.154870480E1
1.981351300E1,5.194198608E-2,6.316864014E-2,1.201446579E1,1.201474413E1
1.982354900E1,4.326004028E-2,4.281097412E-2,1.239123230E1,1.239138177E1
1.983358600E1,3.577560425E-2,5.029541016E-2,1.265303787E1,1.265318841E1
1.984362200E1,4.236190796E-2,6.002517700E-2,1.289104294E1,1.289125229E1
1.985365900E1,6.496490479E-2,4.640350342E-2,1.301767960E1,1.301792440E1
1.986369500E1,6.930587769E-2,4.281097412E-2,1.317979248E1,1.318004423E1
1.987373200E1,5.493576050E-2,2.694396973E-2,1.336046677E1,1.336060688E1
1.988376800E1,5.059478760E-2,2.679428101E-2,1.348051712E1,1.348063869E1
1.989380400E1,5.912704468E-2,3.622467041E-2,1.353919510E1,1.353937266E1
1.990384100E1,4.340972900E-2,4.805007935E-2,1.358290421E1,1.358305856E1
1.991387708E1,5.239105225E-2,4.191284180E-2,1.351524490E1,1.351541144E1
1.992391408E1,6.646179199E-2,3.817062378E-2,1.338262070E1,1.338284017E1
1.993395008E1,7.544311523E-2,4.790039063E-2,1.319476135E1,1.319506397E1
1.994398708E1,8.008346558E-2,4.340972900E-2,1.295031967E1,1.295064004E1
1.995402308E1,8.622070312E-2,2.724334717E-2,1.283371216E1,1.283403070E1
1.996406008E1,6.316864014E-2,2.948867798E-2,1.275991562E1,1.276010605E1
1.997409608E1,4.086502075E-2,4.191284180E-2,1.258463013E1,1.258476627E1
1.998413308E1,2.709365845E-2,3.083587646E-2,1.238928635E1,1.238935435E1
1.999416908E1,1.975891113E-2,1.152603149E-2,1.208901077E1,1.208903241E1
2.000420608E1,4.505630493E-2,-8.681945801E-3,1.163725021E1,1.163734067E1
2.001424208E1,6.017486572E-2,-2.499801636E-2,1.117396362E1,1.117415361E1
2.002427908E1,6.242019653E-2,-2.469863892E-2,1.081036972E1,1.081057814E1
2.003431508E1,6.346801758E-2,-2.963836670E-2,1.046683411E1,1.046706849E1
2.004435208E1,4.894821167E-2,-4.206253052E-2,1.011761032E1,1.011781616E1
2.005438808E1,4.520599365E-2,-6.556365967E-2,9.735455017E0,9.735780737E0
2.006442508E1,3.143463135E-2,-6.915618896E-2,9.394164734E0,9.394471872E0
2.007446108E1,3.008743286E-2,-6.706054688E-2,9.103169861E0,9.103466586E0
2.008449808E1,3.263214111E-2,-6.900650024E-2,8.724307709E0,8.724641640E0
2.009453408E1,3.906875610E-2,-6.915618896E-2,8.338110809E0,8.338489121E0
2.010457108E1,4.326004028E-2,-7.035369873E-2,8.006550293E0,8.006976250E0
2.011460708E1,2.469863892E-2,-5.897735596E-2,7.739056549E0,7.739320682E0
2.012464408E1,3.323089600E-2,-5.493576050E-2,7.449109497E0,7.449386185E0
2.013468008E1,1.945953369E-2,-5.523513794E-2,7.280559998E0,7.280795525E0
2.014471708E1,-8.382568359E-3,-5.882766724E-2,7.183861084E0,7.184106836E0
2.015475308E1,-2.544708252E-3,-6.810836792E-2,7.060517578E0,7.060846528E0
2.016479008E1,2.395019531E-3,-4.640350342E-2,6.819818115E0,6.819976404E0
2.017482608E1,6.286926270E-3,-3.951782227E-2,6.613547058E0,6.613668110E0
2.018486308E1,1.736389160E-2,-4.296066284E-2,6.540498962E0,6.540663101E0
2.019489908E1,2.679428101E-2,-4.924758911E-2,6.446644135E0,6.446887920E0
2.020493608E1,2.469863892E-2,-5.269042969E-2,6.453679504E0,6.453941854E0
2.021497208E1,2.095642090E-2,-4.415817261E-2,6.484216003E0,6.484400226E0
2.022500908E1,1.856140137E-2,-4.296066284E-2,6.589896240E0,6.590062413E0
2.023504508E1,5.089416504E-3,-4.460723877E-2,6.781946869E0,6.782095476E0
2.024508208E1,9.580078125E-3,-4.191284180E-2,6.925198975E0,6.925332433E0
2.025511808E1,1.691482544E-2,-6.182144165E-2,7.127129059E0,7.127417248E0
2.026515408E1,8.981323242E-3,-5.254074097E-2,7.389234009E0,7.389426259E0
2.027519108E1,7.783813477E-3,-4.131408691E-2,7.617209930E0,7.617325946E0
2.028522708E1,3.218307495E-2,-4.790039063E-2,7.780520325E0,7.780734330E0
2.029526408E1,4.311035156E-2,-5.957611084E-2,8.077802124E0,8.078136850E0
2.030530008E1,3.128494263E-2,-4.520599365E-2,8.489296417E0,8.489474424E0
2.031533708E1,2.544708252E-2,-3.218307495E-2,8.868907013E0,8.869001912E0
2.032537308E1,1.901046753E-2,-2.709365845E-2,9.278754730E0,9.278813761E0
2.033541008E1,2.574645996E-2,-2.709365845E-2,9.643546143E0,9.643618571E0
2.034544608E1,3.382965088E-2,-2.664459229E-2,9.937534790E0,9.937628091E0
2.035548308E1,5.942642212E-2,-1.960922241E-2,1.020428009E1,1.020447197E1
2.036551908E1,7.469467163E-2,3.293151855E-3,1.048060547E1,1.048087216E1
2.037555608E1,8.232879639E-2,1.437011719E-2,1.081575851E1,1.081608140E1
2.038559208E1,7.185058594E-2,3.308120728E-2,1.123234222E1,1.123262074E1
2.039562908E1,5.972579956E-2,1.960922241E-2,1.159713364E1,1.159730401E1
2.040566508E1,5.343887329E-2,1.945953369E-2,1.197390015E1,1.197403521E1
2.041570208E1,4.221221924E-2,1.152603149E-2,1.237521561E1,1.237529297E1
2.042573808E1,3.517684937E-2,1.796264648E-3,1.268462219E1,1.268467110E1
2.043577508E1,4.610412598E-2,-1.047821045E-3,1.289463547E1,1.289471793E1
2.044581108E1,5.852828979E-2,-1.227447510E-2,1.305031174E1,1.305044875E1
2.045584808E1,5.403762817E-2,-1.646575928E-3,1.320059921E1,1.320070992E1
2.046588408E1,6.900650024E-2,-1.751358032E-2,1.328577209E1,1.328596285E1
2.047592108E1,6.047424316E-2,-2.200424194E-2,1.343216766E1,1.343232182E1
2.048595708E1,5.628295898E-2,6.286926270E-3,1.355925339E1,1.355937166E1
2.049599408E1,4.760101318E-2,7.933502197E-3,1.359008926E1,1.359017494E1
2.050603008E1,4.595443726E-2,3.128494263E-2,1.346779358E1,1.346790832E1
2.051606708E1,6.331832886E-2,4.610412598E-2,1.328158081E1,1.328181176E1
2.052610308E1,8.891510010E-2,4.445755005E-2,1.312650330E1,1.312687972E1
2.053614008E1,8.771759033E-2,5.777984619E-2,1.298340088E1,1.298382576E1
2.054617608E1,6.915618896E-2,5.703140259E-2,1.288400757E1,1.288431939E1
2.055621308E1,4.879852295E-2,5.658233643E-2,1.273072632E1,1.273094558E1
2.056624908E1,4.311035156E-2,5.179229736E-2,1.254391479E1,1.254409580E1
2.057628608E1,3.577560425E-2,5.792953491E-2,1.229647934E1,1.229666784E1
2.058632208E1,2.933898926E-2,7.259902954E-2,1.197973801E1,1.197999391E1
2.059635908E1,4.206253052E-2,7.679031372E-2,1.161255157E1,1.161288164E1
2.060639508E1,4.730163574E-2,5.643264771E-2,1.118743561E1,1.118767793E1
2.061643108E1,5.553451538E-2,5.328918457E-2,1.072624466E1,1.072652079E1
2.062646808E1,6.571334839E-2,2.903961182E-2,1.030142807E1,1.030167859E1
2.063650408E1,5.179229736E-2,1.766326904E-2,1.002465363E1,1.002480298E1
2.064654108E1,4.715194702E-2,-7.484436035E-4,9.736053772E0,9.736167979E0
2.065657708E1,4.176315308E-2,-1.930984497E-2,9.394913177E0,9.395025846E0
2.066661408E1,2.155517578E-2,-3.996688843E-2,9.076225891E0,9.076339483E0
2.067665008E1,2.469863892E-2,-4.550537109E-2,8.677754517E0,8.677908977E0
2.068668708E1,4.011657715E-2,-5.748046875E-2,8.296647034E0,8.296943133E0
2.069672308E1,4.251159668E-2,-6.825805664E-2,7.960446167E0,7.960852315E0
2.070676008E1,3.502716064E-2,-6.750961304E-2,7.696994019E0,7.697369770E0
2.071679608E1,2.469863892E-2,-6.990463257E-2,7.516619110E0,7.516984736E0
2.072683308E1,6.586303711E-3,-7.873626709E-2,7.339088287E0,7.339513585E0
2.073686908E1,-8.981323242E-3,-8.517288208E-2,7.125482483E0,7.125997172E0
2.074690608E1,4.490661621E-4,-9.505233765E-2,7.004084930E0,7.004729892E0
2.075694208E1,4.340972900E-3,-1.122665405E-1,6.896608429E0,6.897523501E0
2.076697908E1,6.885681152E-3,-1.088237000E-1,6.708599396E0,6.709485514E0
2.077701508E1,2.215393066E-2,-1.109193420E-1,6.552474060E0,6.553450252E0
2.078705208E1,2.784210205E-2,-9.774673462E-2,6.505172424E0,6.505966329E0
2.079708808E1,2.679428101E-2,-9.565109253E-2,6.485413513E0,6.486174181E0
2.080712508E1,3.353027344E-2,-1.035845947E-1,6.493945770E0,6.494858406E0
2.081716108E1,3.353027344E-2,-9.565109253E-2,6.625073090E0,6.625848387E0
2.082719808E1,1.137634277E-2,-8.891510010E-2,6.828949127E0,6.829537429E0
2.083723408E1,1.945953369E-3,-8.457412720E-2,7.049141235E0,7.049648837E0
2.084727108E1,4.640350342E-3,-8.891510010E-2,7.208260345E0,7.208810209E0
2.085730708E1,3.592529297E-3,-7.723937988E-2,7.384743347E0,7.385148146E0
2.086734408E1,2.424957275E-2,-6.870712280E-2,7.646399231E0,7.646746361E0
2.087738008E1,2.335144043E-2,-6.571334839E-2,7.902217255E0,7.902524981E0
2.088741708E1,3.293151855E-2,-6.451583862E-2,8.189619598E0,8.189939923E0
2.089745308E1,2.888992310E-2,-6.436614990E-2,8.502918091E0,8.503210787E0
2.090749008E1,1.990859985E-2,-5.194198608E-2,8.914861450E0,8.915034997E0
2.091752646E1,2.350112915E-2,-3.203338623E-2,9.278155975E0,9.278241037E0
2.092756346E1,2.065704346E-2,3.442840576E-3,9.636361084E0,9.636383840E0
2.093759946E1,3.023712158E-2,1.032852173E-2,9.984537048E0,9.984588175E0
2.094763646E1,4.760101318E-2,2.140548706E-2,1.024424698E1,1.024437993E1
2.095767246E1,6.496490479E-2,5.029541016E-2,1.047117508E1,1.047149739E1
2.096770946E1,7.708969116E-2,6.511459351E-2,1.076516373E1,1.076563666E1
2.097774546E1,8.472381592E-2,7.065307617E-2,1.116408417E1,1.116462920E1
2.098778246E1,7.559280396E-2,7.065307617E-2,1.159144547E1,1.159190727E1
2.099781846E1,5.523513794E-2,5.763015747E-2,1.199605408E1,1.199631967E1
2.100785446E1,4.071533203E-2,5.164260864E-2,1.237431747E1,1.237449222E1
2.101789146E1,3.757186890E-2,4.206253052E-2,1.264944534E1,1.264957108E1
2.102792746E1,3.487747192E-2,3.068618774E-2,1.289089325E1,1.289097695E1
2.103796446E1,5.553451538E-2,1.122665405E-2,1.302022430E1,1.302034758E1
2.104800046E1,7.529342651E-2,1.796264648E-2,1.313084427E1,1.313107242E1
2.105803746E1,6.496490479E-2,3.802093506E-2,1.327813797E1,1.327835133E1
2.106807346E1,6.047424316E-2,3.173400879E-2,1.337199280E1,1.337216720E1
2.107811046E1,6.167175293E-2,5.538482666E-3,1.341764786E1,1.341779073E1
2.108814646E1,4.894821167E-2,2.993774414E-3,1.350162323E1,1.350171229E1
2.109818346E1,5.523513794E-2,-5.089416504E-3,1.350955673E1,1.350967061E1
2.110821946E1,6.526428223E-2,-2.844085693E-3,1.333606750E1,1.333622750E1
2.111825646E1,7.993377686E-2,-1.107696533E-2,1.315135162E1,1.315159920E1
2.112829246E1,8.906478882E-2,-3.293151855E-3,1.297112640E1,1.297143259E1
2.113832946E1,7.753875732E-2,1.496887207E-4,1.282652710E1,1.282676147E1
2.114836546E1,5.254074097E-2,1.272354126E-2,1.271979904E1,1.271991392E1
2.115840246E1,3.188369751E-2,2.170486450E-2,1.255708740E1,1.255714664E1
2.116843846E1,3.128494263E-2,1.631607056E-2,1.230231720E1,1.230236780E1
2.117847546E1,3.023712158E-2,1.197509766E-2,1.199814972E1,1.199819380E1
2.118851146E1,3.966751099E-2,1.601669312E-2,1.157872192E1,1.157880095E1
2.119854846E1,4.834945679E-2,2.065704346E-2,1.114148117E1,1.114160523E1
2.120858446E1,6.227050781E-2,7.484436035E-4,1.076456497E1,1.076474511E1
2.121862146E1,7.469467163E-2,-1.751358032E-2,1.034094589E1,1.034123049E1
2.122865746E1,6.047424316E-2,-2.814147949E-2,9.968969421E0,9.969192565E0
2.123869446E1,4.370910645E-2,-3.203338623E-2,9.685309296E0,9.685460896E0
2.124873046E1,3.353027344E-2,-2.350112915E-2,9.368717651E0,9.368807129E0
2.125876746E1,3.367996216E-2,-3.338058472E-2,9.018146667E0,9.018271338E0
2.126880346E1,2.559677124E-2,-3.637435913E-2,8.694669342E0,8.694783106E0
2.127884046E1,3.517684937E-2,-4.026626587E-2,8.321645050E0,8.321816816E0
2.128887646E1,4.086502075E-2,-4.071533203E-2,7.941585388E0,7.941794896E0
2.129891346E1,3.218307495E-2,-3.847000122E-2,7.666607208E0,7.666771275E0
2.130894946E1,3.637435913E-2,-4.415817261E-2,7.440427551E0,7.440647498E0
2.131898646E1,1.960922241E-2,-4.370910645E-2,7.287445679E0,7.287603140E0
2.132902246E1,5.688171387E-3,-4.026626587E-2,7.171586609E0,7.171701905E0
2.133905946E1,6.286926270E-3,-4.760101318E-2,6.986421661E0,6.986586650E0
2.134909546E1,8.681945801E-3,-5.373825073E-2,6.829697571E0,6.829914501E0
2.135913146E1,6.286926270E-3,-5.912704468E-2,6.710844727E0,6.711108141E0
2.136916846E1,1.901046753E-2,-5.194198608E-2,6.593937836E0,6.594169815E0
2.137920446E1,3.263214111E-2,-4.535568237E-2,6.481970673E0,6.482211490E0
2.138924146E1,1.856140137E-2,-5.328918457E-2,6.506220245E0,6.506464950E0
2.139927746E1,1.631607056E-2,-5.224136353E-2,6.571783905E0,6.572011798E0
2.140931446E1,2.155517578E-2,-6.571334839E-2,6.658303986E0,6.658663142E0
2.141935046E1,1.092727661E-2,-7.110214233E-2,6.827601929E0,6.827980889E0
2.142938746E1,1.137634277E-2,-6.975494385E-2,7.057074738E0,7.057428641E0
2.143942346E1,1.182540894E-2,-8.217910767E-2,7.279661865E0,7.280135309E0
2.144946046E1,1.511856079E-2,-8.562194824E-2,7.460186462E0,7.460693114E0
2.145949646E1,2.140548706E-2,-8.876541138E-2,7.687413940E0,7.687956203E0
2.146953346E1,3.023712158E-2,-8.023315430E-2,7.933651886E0,7.934115193E0
2.147956946E1,2.529739380E-2,-8.247848511E-2,8.262817383E0,8.263267741E0
2.148960646E1,1.990859985E-2,-8.098159790E-2,8.606652374E0,8.607056376E0
2.149964246E1,2.948867798E-2,-7.798782349E-2,8.937763824E0,8.938152710E0
2.150967946E1,2.155517578E-2,-7.529342651E-2,9.353898468E0,9.354226332E0
2.151971546E1,1.886077881E-2,-6.017486572E-2,9.719288635E0,9.719493213E0
2.152975246E1,2.484832764E-2,-3.203338623E-2,1.001163071E1,1.001171279E1
2.153978846E1,5.493576050E-2,-1.586700439E-2,1.026759842E1,1.026775764E1
2.154982546E1,6.810836792E-2,-8.532257080E-3,1.055799454E1,1.055821766E1
2.155986146E1,8.173004150E-2,1.437011719E-2,1.083282303E1,1.083314087E1
2.156989846E1,7.499404907E-2,3.293151855E-2,1.118833374E1,1.118863354E1
2.157993446E1,6.361770630E-2,4.550537109E-2,1.163290924E1,1.163317220E1
2.158997146E1,5.523513794E-2,4.355941772E-2,1.200443665E1,1.200464275E1
2.160000746E1,4.131408691E-2,5.269042969E-2,1.236339020E1,1.236357150E1
2.161004446E1,4.535568237E-2,6.316864014E-2,1.265872604E1,1.265896490E1
2.162008046E1,5.837860107E-2,5.029541016E-2,1.282383270E1,1.282406421E1
2.163011746E1,5.852828979E-2,4.490661621E-2,1.297022827E1,1.297043806E1
2.164015346E1,5.927673340E-2,3.562591553E-2,1.310943878E1,1.310962120E1
2.165019046E1,7.334747314E-2,2.769241333E-2,1.319850357E1,1.319873643E1
2.166022646E1,7.155120850E-2,3.412902832E-2,1.335058731E1,1.335082267E1
2.167026346E1,5.538482666E-2,2.933898926E-2,1.344788498E1,1.344803103E1
2.168029946E1,6.017486572E-2,2.784210205E-2,1.343845459E1,1.343861816E1
2.169033646E1,4.490661621E-2,3.143463135E-2,1.341674973E1,1.341686170E1
2.170037246E1,6.571334839E-2,3.353027344E-2,1.329879501E1,1.329899964E1
2.171040846E1,8.158035278E-2,5.403762817E-2,1.310120590E1,1.310157134E1
2.172044546E1,7.409591675E-2,4.595443726E-2,1.293969177E1,1.293998552E1
2.173048146E1,6.361770630E-2,5.044509888E-2,1.282847305E1,1.282872998E1
2.174051846E1,5.164260864E-2,4.805007935E-2,1.266890488E1,1.266910125E1
2.175055446E1,2.484832764E-2,4.071533203E-2,1.251203110E1,1.251212202E1
2.176059146E1,2.829116821E-2,3.338058472E-2,1.227402603E1,1.227410403E1
2.177062746E1,2.634521484E-2,3.442840576E-2,1.194276489E1,1.194284358E1
