"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.418808517E1,-5.743478537E-1,7.607687730E-3,5.544021260E-4,5.743985039E-1
2.419806917E1,-6.340222955E-1,8.624739014E-3,2.197825816E-4,6.340809929E-1
2.420805417E1,-6.874423623E-1,8.660425432E-3,-3.593597794E-3,6.875063043E-1
2.421803917E1,-7.419531345E-1,5.943496712E-3,-4.168727435E-3,7.419886504E-1
2.422802317E1,-7.886961699E-1,3.993263468E-3,-1.243245322E-3,7.887072588E-1
2.423800817E1,-8.356525898E-1,1.159582101E-2,-1.625498757E-3,8.357346206E-1
2.424799217E1,-8.812744021E-1,9.665029123E-3,-1.846008468E-3,8.813293325E-1
2.425797717E1,-9.157834053E-1,1.022881083E-2,-7.553040050E-4,9.158408401E-1
2.426796217E1,-9.525078535E-1,8.531577885E-3,-2.428302076E-3,9.525491565E-1
2.427794617E1,-9.833434224E-1,9.582710452E-3,-4.108476918E-3,9.833986955E-1
2.428793117E1,-1.004460931E0,6.462018006E-3,-2.699132077E-3,1.004485343E0
2.429791517E1,-1.027881384E0,1.148556173E-2,-2.037553350E-3,1.027947571E0
2.430790017E1,-1.045677423E0,1.419239864E-2,-7.794757839E-4,1.045774022E0
2.431788517E1,-1.057072282E0,1.215187088E-2,2.183367498E-3,1.057144382E0
2.432786917E1,-1.063294768E0,1.090124995E-2,-5.346543621E-4,1.063350783E0
2.433785417E1,-1.064565778E0,9.437003173E-3,-4.586690105E-3,1.064617485E0
2.434783817E1,-1.060005307E0,1.132944692E-2,-7.204044610E-3,1.060090329E0
2.435782317E1,-1.053947210E0,8.967239410E-3,-4.066321999E-3,1.053993201E0
2.436780817E1,-1.037838221E0,1.016220078E-2,-3.260982456E-3,1.037893095E0
2.437779217E1,-1.023815870E0,1.147247106E-2,1.581113786E-3,1.023881367E0
2.438777717E1,-1.002233624E0,1.025141217E-2,-2.001903253E-3,1.002288051E0
2.439776117E1,-9.788126349E-1,8.293017745E-3,1.313996268E-3,9.788486477E-1
2.440774617E1,-9.453247190E-1,6.731341127E-3,-2.702849451E-3,9.453525483E-1
2.441773117E1,-9.133878350E-1,8.521724492E-3,-3.249354661E-3,9.134333666E-1
2.442771517E1,-8.746191859E-1,9.241577238E-3,-8.307496086E-3,8.747074606E-1
2.443770017E1,-8.293088078E-1,8.078286424E-3,-4.183374811E-3,8.293587029E-1
2.444768417E1,-7.849256396E-1,6.859091111E-3,-1.910633408E-3,7.849579335E-1
2.445766917E1,-7.359856963E-1,6.358999293E-3,1.747648232E-3,7.360152419E-1
2.446765417E1,-6.805394888E-1,3.004481550E-3,3.975382540E-3,6.805577319E-1
2.447763817E1,-6.263346076E-1,6.722195540E-3,-2.300380031E-3,6.263749040E-1
2.448762317E1,-5.666939020E-1,4.052110482E-3,6.983312778E-5,5.667083933E-1
2.449760717E1,-5.048933029E-1,6.031872239E-3,-5.453206599E-3,5.049587788E-1
2.450759217E1,-4.380117059E-1,2.674425486E-3,-3.754109610E-3,4.380359579E-1
2.451757717E1,-3.755072355E-1,2.406290732E-3,7.379436865E-4,3.755156704E-1
2.452756117E1,-3.056168258E-1,2.588184550E-3,4.007773008E-3,3.056540613E-1
2.453754617E1,-2.411719710E-1,1.361301634E-3,1.131799072E-3,2.411784685E-1
2.454753017E1,-1.715587974E-1,3.395424690E-3,1.435932005E-3,1.715984026E-1
2.455751517E1,-1.006247252E-1,6.611665245E-3,-1.741242595E-3,1.008567369E-1
2.456749917E1,-2.831830829E-2,1.622765791E-3,-3.869641107E-3,2.862750558E-2
2.457748417E1,4.339955375E-2,-1.494730823E-3,-1.637113281E-3,4.345613450E-2
2.458746917E1,1.144332513E-1,-3.498493228E-3,-4.991446622E-4,1.144878055E-1
2.459745317E1,1.832876503E-1,9.093773551E-4,-3.181025386E-4,1.832901823E-1
2.460743817E1,2.513293028E-1,-3.184966277E-3,3.143740585E-3,2.513691420E-1
2.461742217E1,3.222423494E-1,-3.411136800E-3,7.675180677E-4,3.222613174E-1
2.462740717E1,3.905260563E-1,-2.129623666E-3,2.576070838E-3,3.905403591E-1
2.463739217E1,4.545072615E-1,-2.105077263E-3,2.786614932E-4,4.545122218E-1
2.464737617E1,5.165450573E-1,-5.471579265E-3,2.511189552E-3,5.165801394E-1
2.465736117E1,5.753288865E-1,-6.590350531E-3,3.232690273E-3,5.753757126E-1
2.466734517E1,6.368700266E-1,-6.643613800E-3,3.345608246E-3,6.369134647E-1
2.467733017E1,6.944081187E-1,-5.869216286E-3,3.231727751E-3,6.944404417E-1
2.468731517E1,7.482553720E-1,-8.923063055E-3,3.526805900E-3,7.483168856E-1
2.469729917E1,7.951275110E-1,-4.367712885E-3,-9.463704191E-5,7.951395127E-1
2.470728417E1,8.358277678E-1,-6.070803851E-3,4.153582267E-4,8.358499176E-1
2.471726817E1,8.813796639E-1,-1.093715709E-2,-1.616330352E-3,8.814490036E-1
2.472725317E1,9.156332016E-1,-1.032329910E-2,5.072744098E-4,9.156915352E-1
2.473723817E1,9.526620507E-1,-7.301138714E-3,2.047710121E-3,9.526922287E-1
2.474722217E1,9.782696962E-1,-9.527541697E-3,4.587300587E-3,9.783268452E-1
2.475720717E1,1.005700111E0,-7.995191030E-3,3.592699300E-3,1.005738308E0
2.476719117E1,1.025213599E0,-8.863114752E-3,1.651254715E-3,1.025253240E0
2.477717617E1,1.040348649E0,-1.071801968E-2,2.670201939E-4,1.040403892E0
2.478716117E1,1.053752422E0,-9.811479598E-3,7.836734876E-4,1.053798390E0
2.479714517E1,1.060595274E0,-1.243018918E-2,3.963970579E-3,1.060675520E0
2.480713017E1,1.061056972E0,-1.137584355E-2,4.075024277E-3,1.061125776E0
2.481711417E1,1.056963921E0,-1.111189649E-2,5.394467153E-3,1.057036094E0
2.482709917E1,1.049950719E0,-1.298250072E-2,6.498347502E-3,1.050051087E0
2.483708417E1,1.034770370E0,-8.772653528E-3,5.439465400E-3,1.034821852E0
2.484706817E1,1.017654300E0,-1.005869359E-2,4.346237518E-3,1.017713290E0
2.485705317E1,9.976938367E-1,-1.196757052E-2,1.138736028E-3,9.977662608E-1
2.486703717E1,9.719906449E-1,-1.155904122E-2,2.327286638E-4,9.720594012E-1
2.487702217E1,9.405465126E-1,-8.757147938E-3,2.128912602E-3,9.405896886E-1
2.488700717E1,9.061539173E-1,-7.736358792E-3,4.179812968E-3,9.061965813E-1
2.489699117E1,8.665395379E-1,-1.058085356E-2,6.181291770E-3,8.666261787E-1
2.490697617E1,8.246701360E-1,-1.067220047E-2,3.665936179E-3,8.247473359E-1
2.491696017E1,7.787662745E-1,-8.608259261E-3,2.357664751E-3,7.788174182E-1
2.492694517E1,7.290152311E-1,-9.021582082E-3,6.825365126E-4,7.290713696E-1
2.493692917E1,6.751909852E-1,-7.116099354E-3,-7.807307411E-4,6.752289352E-1
2.494691417E1,6.198139787E-1,-3.916045185E-3,1.192671712E-3,6.198274970E-1
2.495689917E1,5.581631660E-1,-7.250056602E-3,2.316792030E-3,5.582150578E-1
2.496688317E1,4.971125722E-1,-8.394949138E-3,3.316542599E-3,4.971945133E-1
2.497686817E1,4.330474138E-1,-6.608252414E-3,2.765015233E-3,4.331066577E-1
2.498685217E1,3.676609397E-1,-2.512044273E-3,7.838897873E-4,3.676703570E-1
2.499683717E1,2.992833853E-1,1.314315014E-4,-2.486954676E-3,2.992937469E-1
2.500682217E1,2.326803803E-1,-2.534925006E-3,6.843376905E-4,2.326951945E-1
2.501680617E1,1.642732173E-1,-4.893921316E-3,-5.293544382E-4,1.643469519E-1
2.502679117E1,9.375778586E-2,-2.455531154E-3,-9.525916539E-5,9.378998409E-2
2.503677517E1,2.192620561E-2,-5.958457477E-4,6.642744411E-4,2.194435656E-2
2.504676017E1,-4.931441694E-2,-1.997733954E-3,2.121289726E-3,4.940043046E-2
2.505674517E1,-1.220638603E-1,2.884340938E-3,-3.284623381E-4,1.220983755E-1
2.506672917E1,-1.927707940E-1,3.059044946E-3,-1.200381434E-3,1.927988011E-1
2.507671417E1,-2.581795156E-1,-1.544788945E-3,-2.203973709E-3,2.581935440E-1
2.508669817E1,-3.271644413E-1,1.240877900E-3,-1.545107691E-3,3.271704431E-1
2.509668317E1,-3.951413035E-1,3.722465131E-3,-5.315484013E-4,3.951591946E-1
2.510666817E1,-4.584435821E-1,8.769420907E-3,2.482350916E-3,4.585341675E-1
2.511665217E1,-5.228429437E-1,7.736354601E-3,-3.498210572E-5,5.229001780E-1
2.512663717E1,-5.854160786E-1,5.728597287E-3,4.489142448E-4,5.854442786E-1
2.513662117E1,-6.408915520E-1,6.336059887E-3,-3.489698051E-3,6.409323717E-1
2.514660617E1,-6.957675815E-1,5.712081213E-3,-2.292607212E-3,6.957948055E-1
2.515659117E1,-7.478148937E-1,7.993895561E-3,-3.758424427E-3,7.478670626E-1
2.516657517E1,-7.995079160E-1,1.168983057E-2,-2.242553048E-3,7.995965163E-1
2.517656017E1,-8.449357152E-1,1.148473937E-2,-8.407779969E-4,8.450141827E-1
2.518654417E1,-8.825893402E-1,9.366727434E-3,-2.952665091E-3,8.826439810E-1
2.519652917E1,-9.167138338E-1,9.598698467E-3,-1.945330994E-3,9.167661493E-1
2.520651417E1,-9.519708753E-1,6.270546000E-3,-3.526982153E-3,9.519980602E-1
2.521649817E1,-9.815391302E-1,8.771453053E-3,-3.700769972E-3,9.815852985E-1
2.522648317E1,-1.005915403E0,1.223569363E-2,-2.033364493E-3,1.005991871E0
2.523646717E1,-1.025086880E0,1.496571302E-2,-1.786832698E-3,1.025197677E0
2.524645217E1,-1.038383007E0,1.047003083E-2,-1.361259725E-3,1.038436683E0
2.525643717E1,-1.050202012E0,8.642654866E-3,-4.092195071E-3,1.050245546E0
2.526642117E1,-1.058225274E0,1.053163409E-2,-5.193945020E-3,1.058290425E0
2.527640617E1,-1.059886336E0,9.257854894E-3,-3.672087565E-3,1.059933129E0
2.528639017E1,-1.055304050E0,1.037185453E-2,-4.085409921E-3,1.055362926E0
2.529637517E1,-1.046171427E0,1.189167146E-2,-1.362225041E-3,1.046239897E0
2.530635917E1,-1.032760501E0,1.037127245E-2,-1.366486307E-3,1.032813479E0
2.531634417E1,-1.012547016E0,8.453043178E-3,6.152722053E-4,1.012582487E0
2.532632917E1,-9.927551746E-1,7.688715588E-3,-2.080912236E-3,9.927871289E-1
2.533631317E1,-9.692571163E-1,1.209539920E-2,-1.002229284E-3,9.693331010E-1
2.534629817E1,-9.368259311E-1,1.044477150E-2,-3.349273000E-3,9.368901408E-1
2.535628217E1,-9.010854959E-1,6.673992146E-3,-4.912941717E-3,9.011236043E-1
2.536626717E1,-8.598943949E-1,7.544047665E-3,-1.006616512E-3,8.599280762E-1
2.537625217E1,-8.178270459E-1,1.010180637E-2,-2.075319644E-3,8.178920653E-1
2.538623617E1,-7.696592808E-1,7.586183492E-3,-2.284643706E-3,7.697000573E-1
2.539622117E1,-7.185736299E-1,5.360490177E-3,-3.175665624E-4,7.185936941E-1
2.540620517E1,-6.653170586E-1,2.477883827E-3,1.176999183E-3,6.653227139E-1
2.541619017E1,-6.078543067E-1,4.304880742E-3,-7.997157518E-4,6.078700763E-1
2.542617517E1,-5.485404134E-1,5.151499528E-3,-2.458332805E-3,5.485701108E-1
2.543615917E1,-4.900674522E-1,5.729066674E-3,-1.969322097E-3,4.901048950E-1
2.544614417E1,-4.274791777E-1,5.567945074E-3,-1.689157449E-3,4.275187746E-1
2.545612817E1,-3.597048521E-1,1.810275018E-3,7.533899043E-4,3.597101963E-1
2.546611317E1,-2.900562584E-1,-7.343753241E-4,-1.128666103E-3,2.900593840E-1
2.547609817E1,-2.239753902E-1,3.503616899E-4,2.574103419E-3,2.239904555E-1
2.548608217E1,-1.542096287E-1,2.126956359E-3,2.009605523E-4,1.542244271E-1
2.549606717E1,-8.445727080E-2,-3.447639756E-4,-7.125129923E-5,8.445800454E-2
2.550605117E1,-1.392637566E-2,5.623088218E-4,-1.125064213E-3,1.398305759E-2
2.551603617E1,5.682606995E-2,3.481949680E-4,-1.130593475E-3,5.683838234E-2
2.552602117E1,1.285588443E-1,-1.485391520E-3,7.538592909E-4,1.285696354E-1
2.553600517E1,1.950509101E-1,-1.892823726E-3,6.011703517E-4,1.950610205E-1
2.554599017E1,2.591446936E-1,-2.314401790E-3,3.051278647E-3,2.591729905E-1
2.555597417E1,3.388278484E-1,-9.347818792E-3,2.196543384E-3,3.389638880E-1
2.556595917E1,4.102706015E-1,3.677702043E-3,2.882307395E-3,4.102972089E-1
2.557594417E1,4.672269225E-1,-2.584685571E-4,-5.877111107E-6,4.672269940E-1
2.558592817E1,5.272721648E-1,-9.960630909E-3,1.973218750E-4,5.273662758E-1
2.559591317E1,5.826942921E-1,-6.789573003E-3,1.546389656E-3,5.827358987E-1
2.560589717E1,6.313704848E-1,-2.346355002E-3,2.653731965E-3,6.313804216E-1
2.561588217E1,7.034139037E-1,-7.358406205E-3,2.527485136E-3,7.034569313E-1
2.562586717E1,7.643680573E-1,-1.158564165E-2,2.849727636E-3,7.644611664E-1
2.563585117E1,8.011983037E-1,-2.161581535E-3,-8.655781858E-5,8.012012243E-1
2.564583617E1,8.355584145E-1,-2.780233975E-3,4.511345178E-4,8.355631617E-1
2.565582017E1,8.775100708E-1,-1.163709071E-2,2.055143006E-3,8.775896364E-1
2.566580517E1,9.174899459E-1,-1.305415854E-2,9.070544038E-4,9.175832576E-1
2.567578917E1,9.579951167E-1,-8.116942830E-3,4.012579564E-3,9.580379059E-1
2.568577417E1,9.879812002E-1,-1.178518031E-2,5.392629653E-3,9.880662037E-1
2.569575917E1,1.011353731E0,-7.462811191E-3,2.348660026E-3,1.011383992E0
2.570574317E1,1.019249201E0,-2.181496471E-3,9.457068518E-4,1.019251974E0
2.571572817E1,1.030804515E0,-4.794364795E-3,1.020238735E-3,1.030816169E0
2.572571217E1,1.049428225E0,-1.711494662E-2,2.233308740E-3,1.049570154E0
2.573569717E1,1.061824560E0,-1.830239967E-2,4.993572365E-3,1.061994025E0
2.574568217E1,1.061354518E0,-1.170788147E-2,4.717934877E-3,1.061429577E0
2.575566617E1,1.046503901E0,-2.997534350E-3,2.938450314E-3,1.046512320E0
2.576565117E1,1.036631823E0,-1.137131173E-2,3.982942086E-3,1.036701841E0
2.577563517E1,1.025505900E0,-1.354687475E-2,3.227290232E-3,1.025600451E0
2.578562017E1,1.010835409E0,-1.490775030E-2,-8.060669061E-4,1.010945654E0
2.579560517E1,9.936470985E-1,-2.004531771E-2,2.639056183E-4,9.938493049E-1
2.580558917E1,9.657720923E-1,-1.365665998E-2,4.189937841E-3,9.658777326E-1
2.581557442E1,9.219743609E-1,-7.980116643E-4,3.756826511E-3,9.219823604E-1
2.582555842E1,8.888739347E-1,-2.359689213E-3,2.330437303E-3,8.888801218E-1
2.583554342E1,8.548496366E-1,-1.333403867E-2,3.453555517E-3,8.549605984E-1
2.584552842E1,8.175994754E-1,-1.407066919E-2,1.449260628E-3,8.177218269E-1
2.585551242E1,7.672709227E-1,-1.220481750E-2,1.196830301E-3,7.673689196E-1
2.586549742E1,7.124412060E-1,-9.787200019E-3,1.522002276E-3,7.125100545E-1
2.587548142E1,6.528026462E-1,-4.569268320E-3,-8.428846486E-4,6.528191813E-1
2.588546642E1,5.967998505E-1,2.554953564E-3,2.802183619E-3,5.968118979E-1
2.589545142E1,5.444057584E-1,-2.928738482E-3,5.547923502E-4,5.444139189E-1
2.590543542E1,4.903209507E-1,-1.474784687E-2,1.650150632E-3,4.905454686E-1
2.591542042E1,4.223543108E-1,-1.107697748E-2,2.303246874E-3,4.225058203E-1
2.592540442E1,3.475911021E-1,-2.770312130E-3,5.418322980E-4,3.476025640E-1
2.593538942E1,2.770183086E-1,2.292049583E-3,1.669643912E-3,2.770328221E-1
2.594537442E1,2.162215412E-1,-9.799101390E-4,1.281621400E-3,2.162275599E-1
2.595535842E1,1.487233192E-1,-1.207578462E-3,2.610715106E-3,1.487511336E-1
2.596534342E1,7.959111780E-2,-3.079248127E-3,-3.331431653E-4,7.965135772E-2
2.597532742E1,3.102543298E-3,-6.492373068E-3,-5.629609805E-4,7.217590182E-3
2.598531242E1,-7.255972922E-2,3.410317004E-4,-5.562859587E-5,7.256055196E-2
2.599529642E1,-1.418582797E-1,6.783462130E-3,2.372392220E-3,1.420401884E-1
2.600528142E1,-2.039655894E-1,6.475067697E-3,8.567871992E-4,2.040701405E-1
2.601526642E1,-2.656343281E-1,5.892240442E-4,-5.021039397E-4,2.656354562E-1
2.602525042E1,-3.374952078E-1,1.998702064E-4,-1.762577798E-3,3.374998695E-1
2.603523542E1,-4.121233821E-1,3.884895239E-3,-3.277529497E-3,4.121547242E-1
2.604521942E1,-4.768691063E-1,6.039925385E-3,-2.610674128E-3,4.769145006E-1
2.605520442E1,-5.350809097E-1,6.608491763E-3,-2.764055971E-4,5.351217885E-1
2.606518942E1,-5.900674462E-1,8.258853108E-3,-2.540349960E-4,5.901252954E-1
2.607517342E1,-6.423605680E-1,7.398462389E-3,4.549040459E-4,6.424033340E-1
2.608515842E1,-7.007932663E-1,6.000835914E-3,-6.127574015E-4,7.008192260E-1
2.609514242E1,-7.607877254E-1,7.328123320E-3,-2.270757454E-3,7.608264066E-1
2.610512742E1,-8.079184890E-1,5.694540683E-3,-2.149317646E-3,8.079414163E-1
2.611511242E1,-8.466705084E-1,1.005301997E-2,-5.718243774E-4,8.467303821E-1
2.612509642E1,-8.817331195E-1,9.207200259E-3,-1.497538993E-3,8.817824614E-1
2.613508142E1,-9.151769876E-1,1.062616799E-2,-6.381634157E-4,9.152388986E-1
2.614506542E1,-9.542900324E-1,8.455692790E-3,-1.491706586E-3,9.543286592E-1
2.615505042E1,-9.853568077E-1,8.857008070E-3,-2.988719381E-3,9.854011455E-1
2.616503542E1,-1.007981181E0,1.256173104E-2,-1.079232898E-3,1.008060030E0
2.617501942E1,-1.024300575E0,9.786691517E-3,-2.378702629E-3,1.024350090E0
2.618500442E1,-1.033404946E0,1.024422236E-2,-3.435711376E-3,1.033461432E0
2.619498842E1,-1.042981029E0,1.362968143E-2,-1.485581277E-3,1.043071139E0
2.620497342E1,-1.053407669E0,1.452370454E-2,-2.976418706E-3,1.053511991E0
2.621495842E1,-1.055563569E0,9.614942595E-3,-4.395934287E-3,1.055616512E0
2.622494242E1,-1.050048232E0,9.306548163E-3,-4.914717283E-3,1.050100974E0
2.623492742E1,-1.037282348E0,8.527038619E-3,-1.711264718E-3,1.037318807E0
2.624491142E1,-1.016342402E0,7.441267371E-3,-9.027286433E-4,1.016370043E0
2.625489642E1,-1.000368595E0,1.040857099E-2,-2.314344049E-3,1.000425420E0
2.626488042E1,-9.856015444E-1,1.530532539E-2,-4.353792872E-3,9.857299898E-1
2.627486542E1,-9.585328102E-1,1.270931028E-2,-4.184658173E-4,9.586171550E-1
2.628485042E1,-9.210600257E-1,5.862856749E-3,-1.431531971E-3,9.210797975E-1
2.629483442E1,-8.833237290E-1,4.858280998E-3,-3.254909301E-3,8.833430860E-1
2.630481942E1,-8.420513868E-1,6.688405294E-3,-3.393926425E-3,8.420847888E-1
2.631480342E1,-7.977664471E-1,8.702834137E-3,-2.130332636E-3,7.978167595E-1
2.632478842E1,-7.586992383E-1,9.886874817E-3,-1.758388244E-4,7.587636756E-1
2.633477342E1,-7.081233263E-1,7.624763530E-3,9.317197837E-4,7.081649881E-1
2.634475742E1,-6.506299376E-1,4.469982814E-3,1.655300613E-3,6.506473980E-1
2.635474242E1,-5.891205668E-1,-1.291820314E-3,-1.426202944E-3,5.891237095E-1
2.636472642E1,-5.321049094E-1,4.567666445E-3,-4.616935737E-3,5.321445427E-1
2.637471142E1,-4.751815796E-1,6.144619081E-3,-4.659017548E-3,4.752441440E-1
2.638469642E1,-4.106587768E-1,9.237347171E-3,-9.809255134E-4,4.107638272E-1
2.639468042E1,-3.455029130E-1,4.086185247E-3,3.652921878E-4,3.455272684E-1
2.640466542E1,-2.739171386E-1,-2.240419853E-3,1.661719056E-3,2.739313410E-1
2.641464942E1,-2.050233632E-1,-1.616360154E-3,3.877010196E-3,2.050663875E-1
2.642463442E1,-1.352317631E-1,-4.930384457E-4,-1.265021274E-3,1.352385785E-1
2.643461942E1,-7.044772059E-2,3.879812546E-3,-1.715385588E-3,7.057532734E-2
2.644460342E1,-2.868857700E-5,8.119565435E-3,-2.533242339E-3,8.505614771E-3
2.645458842E1,7.098305225E-2,-4.249573685E-4,-2.105778316E-3,7.101555181E-2
2.646457242E1,1.441763043E-1,-5.230631214E-3,1.281762728E-3,1.442768490E-1
2.647455742E1,2.132115066E-1,-6.783971563E-3,1.438695937E-3,2.133242571E-1
2.648454242E1,2.763060331E-1,-3.582585836E-3,2.397966571E-3,2.763396626E-1
2.649452642E1,3.454512656E-1,-1.771898009E-3,-9.128118400E-4,3.454570158E-1
2.650451142E1,4.114499986E-1,2.033493016E-3,-2.185802674E-3,4.114608295E-1
2.651449542E1,4.763832688E-1,-3.817490069E-3,6.459543947E-4,4.763990022E-1
2.652448042E1,5.427468419E-1,-9.704673663E-3,1.966882031E-3,5.428371613E-1
2.653446542E1,5.973925591E-1,-9.596030228E-3,1.596518327E-3,5.974717586E-1
2.654444942E1,6.485359073E-1,-3.350118641E-3,4.050088581E-3,6.485572061E-1
2.655443442E1,7.047213912E-1,-3.263548017E-3,3.662319155E-3,7.047384639E-1
2.656441842E1,7.565073371E-1,-5.853472278E-3,4.528112710E-3,7.565435335E-1
2.657440342E1,8.057308197E-1,-4.829973914E-3,-1.193587901E-3,8.057461803E-1
2.658438742E1,8.476583362E-1,-8.319247514E-3,2.242688555E-3,8.477021260E-1
2.659437242E1,8.849719167E-1,-8.843371645E-3,1.037684735E-3,8.850167091E-1
2.660435742E1,9.212273955E-1,-8.539771661E-3,2.074719639E-3,9.212693127E-1
2.661434142E1,9.504387379E-1,-9.286765009E-3,3.672400489E-3,9.504912019E-1
2.662432642E1,9.799979925E-1,-6.758093368E-3,1.874766778E-3,9.800230874E-1
2.663431042E1,1.007710218E0,-6.642015651E-3,4.385088105E-3,1.007741648E0
2.664429542E1,1.023282528E0,-9.958716109E-3,1.607943792E-3,1.023332250E0
2.665428042E1,1.035390973E0,-1.081097778E-2,2.382493811E-3,1.035450154E0
2.666426442E1,1.043247342E0,-1.146771386E-2,6.098938175E-4,1.043310547E0
2.667424942E1,1.047798991E0,-1.254546829E-2,2.300049178E-3,1.047876617E0
2.668423342E1,1.050699472E0,-9.385893121E-3,3.806332825E-3,1.050748288E0
2.669421842E1,1.045463920E0,-8.852435276E-3,6.414214149E-3,1.045521073E0
2.670420342E1,1.032833815E0,-8.637517691E-3,6.271468475E-3,1.032888971E0
2.671418742E1,1.018916845E0,-1.191880740E-2,2.211619169E-3,1.018988953E0
2.672417242E1,9.974093437E-1,-1.103170868E-2,1.494429773E-3,9.974714687E-1
2.673415642E1,9.747406244E-1,-1.051454525E-2,4.698610865E-4,9.747974463E-1
2.674414142E1,9.501974583E-1,-8.968580514E-3,1.116476720E-3,9.502404389E-1
2.675412642E1,9.179984927E-1,-6.779191550E-3,4.073448014E-3,9.180325610E-1
2.676411042E1,8.810985088E-1,-6.971737836E-3,6.044187117E-3,8.811468207E-1
2.677409542E1,8.386242390E-1,-7.604753133E-3,1.784714288E-3,8.386606177E-1
2.678407942E1,7.934032679E-1,-1.023888588E-2,1.951161888E-3,7.934717306E-1
2.679406442E1,7.468254566E-1,-9.001350962E-3,1.887538587E-3,7.468820856E-1
2.680404942E1,6.971551180E-1,-9.805625305E-3,2.675377764E-4,6.972241249E-1
2.681403296E1,6.452800632E-1,-6.986701395E-3,-4.663395230E-4,6.453180544E-1
2.682401796E1,5.851144791E-1,-5.079345778E-3,1.704669441E-3,5.851390085E-1
2.683400196E1,5.240418315E-1,-7.137102075E-3,1.504017273E-3,5.240925886E-1
2.684398696E1,4.652053714E-1,-4.534927197E-3,6.856278051E-4,4.652279798E-1
2.685397196E1,4.022943079E-1,-8.437523618E-3,1.638773130E-3,4.023861175E-1
2.686395596E1,3.389773965E-1,-6.673445925E-3,1.171654556E-3,3.390451046E-1
2.687394096E1,2.712785006E-1,-2.387151588E-3,6.698281504E-4,2.712898303E-1
2.688392496E1,1.984506398E-1,3.409907222E-4,2.329510171E-3,1.984646048E-1
2.689390996E1,1.269157976E-1,-4.216888919E-4,1.325661782E-3,1.269234213E-1
2.690389396E1,5.855271593E-2,-1.700005960E-3,-4.986091517E-5,5.857741074E-2
2.691387896E1,-1.001089998E-2,-3.252362832E-3,1.895572059E-4,1.052767373E-2
2.692386396E1,-7.821711898E-2,1.529077068E-3,3.845012048E-3,7.832649549E-2
2.693384796E1,-1.491304636E-1,4.009016324E-3,-2.635726705E-3,1.492076219E-1
2.694383296E1,-2.196269929E-1,5.714504514E-3,-3.131341189E-3,2.197236375E-1
2.695381696E1,-2.878289521E-1,5.874885712E-3,-1.171496697E-3,2.878912856E-1
2.696380196E1,-3.547003865E-1,2.409580629E-3,-2.384299878E-3,3.547165843E-1
2.697378696E1,-4.150473177E-1,2.282747068E-3,-1.753282035E-3,4.150572983E-1
2.698377096E1,-4.817930460E-1,5.308629945E-3,-7.327587809E-4,4.818228488E-1
2.699375596E1,-5.430187583E-1,8.034681901E-3,-2.060840139E-3,5.430821071E-1
2.700373996E1,-6.036299467E-1,5.716134328E-3,-4.118105862E-4,6.036571513E-1
2.701372496E1,-6.584947109E-1,1.164884865E-2,-3.702272894E-3,6.586081436E-1
2.702370996E1,-7.102889419E-1,7.490857039E-3,-5.625607446E-3,7.103507171E-1
2.703369396E1,-7.605654597E-1,4.426103551E-3,-5.243519787E-3,7.605964130E-1
2.704367896E1,-8.051167130E-1,3.399721812E-3,-1.593125053E-3,8.051254671E-1
2.705366296E1,-8.549343348E-1,1.392261125E-2,-8.101803251E-4,8.550480760E-1
2.706364796E1,-8.918891549E-1,1.367440447E-2,-4.985905252E-4,8.919941158E-1
2.707363296E1,-9.190582633E-1,9.010475129E-3,-2.252194332E-3,9.191051911E-1
2.708361696E1,-9.514015317E-1,8.108727634E-3,-2.361117629E-3,9.514390158E-1
2.709360196E1,-9.773340821E-1,8.556359448E-3,-2.693314804E-3,9.773752469E-1
2.710358596E1,-1.000032187E0,7.510802709E-3,-1.732179662E-3,1.000061891E0
2.711357096E1,-1.023355961E0,9.712979198E-3,-2.230330836E-3,1.023404485E0
2.712355596E1,-1.037537813E0,1.627793722E-2,-3.360244446E-4,1.037665552E0
2.713353996E1,-1.040357828E0,1.397355087E-2,-3.163135145E-3,1.040456475E0
2.714352496E1,-1.043475628E0,5.783531349E-3,-7.934542373E-4,1.043491957E0
2.715350896E1,-1.039655685E0,8.721191436E-3,-3.842721693E-3,1.039699365E0
2.716349396E1,-1.044156790E0,8.997095749E-3,-4.923166241E-3,1.044207157E0
2.717347796E1,-1.033426285E0,9.487126023E-3,-2.915282734E-3,1.033473943E0
2.718346296E1,-1.010889053E0,9.295910597E-3,-6.505306810E-4,1.010932003E0
2.719344796E1,-9.914389849E-1,1.269010454E-2,-9.978699964E-4,9.915206983E-1
2.720343196E1,-9.675909281E-1,8.178444579E-3,-5.661717150E-4,9.676256568E-1
2.721341696E1,-9.405891895E-1,2.850812394E-3,1.073853113E-3,9.405941227E-1
2.722340096E1,-9.086000919E-1,5.963515025E-3,-1.165599097E-3,9.086204098E-1
2.723338596E1,-8.724809289E-1,8.891977370E-3,-5.048856139E-3,8.725408469E-1
2.724337096E1,-8.272431493E-1,1.124115102E-2,-3.876266303E-3,8.273286028E-1
2.725335496E1,-7.823241353E-1,8.944373578E-3,-1.770656090E-3,7.823772682E-1
2.726333996E1,-7.380676866E-1,7.386424113E-3,3.076829482E-3,7.381110594E-1
