"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.273186883E1,9.785784408E-3,2.008855820E0,-1.918846974E-3,2.008880571E0
3.274185283E1,7.634748705E-3,1.912613869E0,-1.769177383E-3,1.912629925E0
3.275183783E1,9.214536287E-3,1.810659289E0,-1.730561489E-3,1.810683563E0
3.276182183E1,1.126011275E-2,1.697669983E0,-2.010529162E-3,1.697708515E0
3.277180583E1,1.148461737E-2,1.572799087E0,1.005588565E-4,1.572841020E0
3.278179083E1,9.375914000E-3,1.448256493E0,9.007221088E-4,1.448287122E0
3.279177483E1,8.545540273E-3,1.316600204E0,-3.834539093E-4,1.316627992E0
3.280175983E1,5.985730793E-3,1.179698825E0,-2.720271703E-3,1.179717147E0
3.281174383E1,4.919667728E-3,1.040862441E0,-6.416747347E-4,1.040874265E0
3.282172883E1,5.421675276E-3,8.980079889E-1,-1.093149418E-3,8.980250207E-1
3.283171283E1,5.225134082E-3,7.511740327E-1,1.338316360E-3,7.511933975E-1
3.284169683E1,5.330324639E-3,6.016154885E-1,-5.827497225E-4,6.016393837E-1
3.285168183E1,2.364628483E-3,4.539690614E-1,2.825113479E-4,4.539753077E-1
3.286166583E1,2.402456012E-3,2.997421324E-1,-2.296941821E-4,2.997518482E-1
3.287165083E1,9.142818162E-4,1.438316107E-1,1.769008231E-3,1.438453945E-1
3.288163483E1,5.845460109E-4,-1.361358538E-2,8.324868977E-4,1.365153601E-2
3.289161883E1,-5.656732246E-4,-1.674486995E-1,4.031853750E-4,1.674501403E-1
3.290160383E1,-1.066570752E-3,-3.235311210E-1,-6.052479148E-5,3.235328847E-1
3.291158783E1,-6.886681658E-4,-4.731695950E-1,1.624457305E-3,4.731728846E-1
3.292157283E1,-5.268513225E-3,-6.202141643E-1,-8.009423036E-4,6.202370581E-1
3.293155683E1,-2.894304693E-3,-7.693884373E-1,-6.022702437E-4,7.693941169E-1
3.294154183E1,-5.365230609E-3,-9.159478545E-1,1.007013489E-4,9.159635735E-1
3.295152583E1,-3.790503368E-3,-1.057609081E0,2.068244852E-3,1.057617896E0
3.296150983E1,-4.742804915E-3,-1.193036675E0,1.243607607E-3,1.193046751E0
3.297149483E1,-6.778258830E-3,-1.329208374E0,1.780234510E-3,1.329226849E0
3.298147883E1,-8.564456366E-3,-1.456719041E0,1.215708908E-4,1.456744222E0
3.299146383E1,-8.146606386E-3,-1.583315015E0,4.757712595E-4,1.583336044E0
3.300144783E1,-1.055968180E-2,-1.702879429E0,1.273170812E-3,1.702912645E0
3.301143183E1,-9.769521654E-3,-1.811361909E0,2.230843529E-3,1.811389628E0
3.302141683E1,-7.062678225E-3,-1.914486766E0,1.884691301E-3,1.914500721E0
3.303140083E1,-1.182361133E-2,-2.009294748E0,2.262860071E-3,2.009330810E0
3.304138583E1,-1.003451273E-2,-2.094248772E0,3.151706187E-3,2.094275183E0
3.305136983E1,-9.898425080E-3,-2.168005466E0,8.376855403E-4,2.168028225E0
3.306135483E1,-6.750049070E-3,-2.231806993E0,3.702863120E-3,2.231820273E0
3.307133883E1,-1.311420463E-2,-2.285098791E0,1.809355686E-3,2.285137138E0
3.308132283E1,-1.120897010E-2,-2.330990791E0,4.083951004E-3,2.331021319E0
3.309130783E1,-1.258396171E-2,-2.369656086E0,1.841835445E-3,2.369690215E0
3.310129183E1,-1.776433736E-2,-2.395367146E0,1.349278726E-3,2.395433396E0
3.311127683E1,-1.199832745E-2,-2.412250996E0,4.841215443E-3,2.412285693E0
3.312126083E1,-1.286623254E-2,-2.419774294E0,3.619266907E-3,2.419811206E0
3.313124483E1,-1.204011962E-2,-2.408341408E0,4.026996903E-3,2.408374871E0
3.314122983E1,-9.038745426E-3,-2.388365984E0,5.381757393E-3,2.388389151E0
3.315121383E1,-1.324467547E-2,-2.358290434E0,2.420322038E-3,2.358328868E0
3.316119883E1,-1.157621667E-2,-2.318062067E0,4.377026577E-3,2.318095105E0
3.317118283E1,-1.298316475E-2,-2.262750149E0,3.481938038E-3,2.262790075E0
3.318116783E1,-1.379381306E-2,-2.198628187E0,2.271244070E-3,2.198672630E0
3.319115183E1,-1.161374897E-2,-2.122265100E0,1.883221441E-3,2.122297713E0
3.320113583E1,-1.045660116E-2,-2.041038990E0,2.926243469E-3,2.041067873E0
3.321112083E1,-8.758037351E-3,-1.951494932E0,9.810707998E-4,1.951514831E0
3.322110483E1,-1.135435328E-2,-1.852527022E0,4.471409600E-3,1.852567214E0
3.323108983E1,-1.146993414E-2,-1.744557142E0,1.231407980E-3,1.744595282E0
3.324107383E1,-8.808628656E-3,-1.632965326E0,3.268715926E-3,1.632992356E0
3.325105883E1,-4.828800447E-3,-1.515674114E0,2.398128621E-3,1.515683703E0
3.326104283E1,-4.278089851E-3,-1.385341048E0,8.701761253E-4,1.385347927E0
3.327102683E1,-5.272780545E-3,-1.247502446E0,3.546386492E-3,1.247518630E0
3.328101183E1,-5.815257784E-3,-1.109187245E0,1.605996862E-3,1.109203652E0
3.329099583E1,-4.863976501E-3,-9.591631889E-1,1.789755072E-3,9.591771914E-1
3.330098083E1,-3.670352045E-3,-8.103323579E-1,1.337687485E-3,8.103417743E-1
3.331096483E1,-3.891128115E-3,-6.601801515E-1,1.975248102E-3,6.601945735E-1
3.332094883E1,-5.944141303E-4,-5.050442219E-1,2.719216747E-3,5.050518919E-1
3.333093383E1,-6.159857730E-4,-3.532342017E-1,5.300983321E-4,3.532351365E-1
3.334091783E1,-1.507400302E-4,-1.942093223E-1,8.768513799E-4,1.942113603E-1
3.335090283E1,9.858970298E-4,-3.841013834E-2,-2.505362965E-3,3.850438370E-2
3.336088683E1,2.112030052E-4,1.192408279E-1,-6.633473095E-4,1.192428600E-1
3.337087183E1,2.705785912E-3,2.769622803E-1,-1.487595262E-3,2.769794919E-1
3.338085583E1,1.235210570E-3,4.300008714E-1,-3.037145361E-4,4.300027528E-1
3.339083983E1,2.886903239E-3,5.831513405E-1,3.077858128E-5,5.831584871E-1
3.340082483E1,2.928978764E-3,7.345413566E-1,-1.550538465E-3,7.345488327E-1
3.341080883E1,7.468869910E-3,8.824743629E-1,4.225973971E-4,8.825060701E-1
3.342079383E1,6.652055774E-3,1.029692054E0,-3.060926218E-3,1.029718090E0
3.343077783E1,5.816355813E-3,1.174254537E0,-8.353223093E-4,1.174269239E0
3.344076183E1,2.130515175E-3,1.312855244E0,-3.823624691E-3,1.312862540E0
3.345074683E1,5.206732545E-3,1.444680691E0,-2.758892952E-3,1.444692708E0
3.346073083E1,6.214498542E-3,1.569311023E0,-8.078948595E-4,1.569323535E0
3.347071583E1,8.381779306E-3,1.682002425E0,1.369945239E-4,1.682023315E0
3.348069983E1,8.082456887E-3,1.790103316E0,-7.266912144E-4,1.790121710E0
3.349068383E1,8.113616146E-3,1.892667532E0,-3.440985223E-3,1.892688051E0
3.350066883E1,1.209793892E-2,1.986357331E0,-2.783211414E-3,1.986396122E0
3.351065283E1,1.151071209E-2,2.069218874E0,-6.734551862E-4,2.069250999E0
3.352063783E1,8.229217492E-3,2.147431850E0,2.324900124E-4,2.147447631E0
3.353062183E1,1.042765751E-2,2.219654560E0,-3.909557126E-4,2.219679088E0
3.354060683E1,1.243936084E-2,2.278512716E0,-3.509327536E-3,2.278549374E0
3.355059083E1,6.483466830E-3,2.323309660E0,-1.283724094E-3,2.323319061E0
3.356057483E1,9.215370752E-3,2.358367682E0,-1.410462894E-3,2.358386108E0
3.357055983E1,1.008462626E-2,2.383931875E0,-5.019844975E-3,2.383958490E0
3.358054383E1,1.101428829E-2,2.397554874E0,-3.446790623E-3,2.397582651E0
3.359052883E1,1.389449649E-2,2.396164894E0,-4.233487882E-3,2.396208918E0
3.360051283E1,1.338931732E-2,2.383827686E0,-3.187026596E-3,2.383867418E0
3.361049783E1,1.068034954E-2,2.364213943E0,-7.869855035E-4,2.364238199E0
3.362048183E1,1.065614726E-2,2.331285715E0,-1.286833547E-3,2.331310424E0
3.363046583E1,1.380134095E-2,2.287746668E0,-4.851208534E-3,2.287793441E0
3.364045083E1,8.021719754E-3,2.241551638E0,-4.373070784E-3,2.241570257E0
3.365043483E1,1.144734398E-2,2.177558184E0,-7.053648587E-4,2.177588387E0
3.366041983E1,7.851288654E-3,2.107217073E0,-3.484986257E-3,2.107234582E0
3.367040383E1,1.470679697E-2,2.029364586E0,-1.871643122E-3,2.029418738E0
3.368038783E1,1.070192456E-2,1.937447309E0,-1.345322700E-3,1.937477334E0
3.369037175E1,8.662476204E-3,1.841650724E0,-3.144554095E-3,1.841673781E0
3.370035575E1,8.792704903E-3,1.737336516E0,-1.480344916E-3,1.737359397E0
3.371034075E1,1.168729458E-2,1.622741818E0,-2.985030646E-3,1.622786650E0
3.372032475E1,1.146784984E-2,1.504375696E0,-2.644945169E-3,1.504421730E0
3.373030975E1,7.926112041E-3,1.372567654E0,-2.216709079E-3,1.372592329E0
3.374029375E1,5.237930454E-3,1.243764758E0,-1.914855326E-3,1.243777261E0
3.375027775E1,6.895747967E-3,1.106953979E0,-1.339346403E-3,1.106976267E0
3.376026275E1,4.901040345E-3,9.717649221E-1,-1.012576511E-3,9.717778087E-1
3.377024675E1,3.397153458E-3,8.272886872E-1,-1.756930025E-3,8.272975278E-1
3.378023175E1,5.440583918E-3,6.814706326E-1,-2.496873261E-3,6.814969240E-1
3.379021575E1,4.123650491E-3,5.329703689E-1,-1.799233723E-4,5.329863516E-1
3.380020075E1,2.513516694E-3,3.832508028E-1,-2.347840928E-5,3.832590457E-1
3.381018475E1,-1.890591811E-4,2.341523767E-1,1.381871523E-3,2.341565306E-1
3.382016875E1,6.860466674E-4,8.432968706E-2,-8.330689743E-4,8.433659220E-2
3.383015375E1,-2.398426412E-3,-6.634876877E-2,6.569696125E-4,6.639535508E-2
3.384013775E1,-2.392569557E-3,-2.165254653E-1,1.135076163E-3,2.165416586E-1
3.385012275E1,1.359649468E-5,-3.662473261E-1,-1.280943630E-3,3.662495664E-1
3.386010675E1,-2.859892556E-4,-5.170780420E-1,3.851677058E-3,5.170924664E-1
3.387009075E1,-3.454618156E-3,-6.622954011E-1,2.699061064E-3,6.623099106E-1
3.388007575E1,-5.015241913E-3,-8.054292798E-1,2.810460515E-3,8.054497974E-1
3.389005975E1,-4.682613071E-3,-9.487656355E-1,2.377164084E-3,9.487801689E-1
3.390004475E1,-4.684217274E-3,-1.084149837E0,1.913182787E-3,1.084161645E0
3.391002875E1,-7.701313123E-3,-1.222377777E0,4.841305781E-4,1.222402133E0
3.392001375E1,-6.914326455E-3,-1.352170467E0,-7.733067032E-4,1.352188367E0
3.392999775E1,-8.851243183E-3,-1.479868531E0,-5.336224567E-4,1.479895097E0
3.393998175E1,-1.138338633E-2,-1.598528385E0,1.809971058E-3,1.598569941E0
3.394996675E1,-5.593673792E-3,-1.715930104E0,1.937003806E-3,1.715940315E0
3.395995075E1,-4.915899597E-3,-1.818457007E0,2.906394424E-3,1.818465975E0
3.396993575E1,-8.695989847E-3,-1.913949132E0,3.374045482E-3,1.913971861E0
3.397991975E1,-1.375492010E-2,-2.004465818E0,-7.243058644E-5,2.004513013E0
3.398990475E1,-8.222735487E-3,-2.085086823E0,4.231770523E-3,2.085107330E0
3.399988875E1,-9.145285003E-3,-2.154941082E0,3.128326032E-3,2.154962758E0
3.400987275E1,-7.452846039E-3,-2.216025352E0,3.619679250E-3,2.216040841E0
3.401985775E1,-1.458422840E-2,-2.266647816E0,2.958246507E-3,2.266696665E0
3.402984175E1,-1.229151245E-2,-2.304667711E0,4.330573604E-3,2.304704557E0
3.403982675E1,-7.352973334E-3,-2.341825485E0,3.350561485E-3,2.341839426E0
3.404981075E1,-1.246544346E-2,-2.362614155E0,2.826717682E-3,2.362648730E0
3.405979475E1,-1.208859589E-2,-2.375909567E0,2.241807757E-3,2.375941378E0
3.406977975E1,-1.186142769E-2,-2.374979258E0,2.806930570E-3,2.375010536E0
3.407976375E1,-1.267634612E-2,-2.361940384E0,2.560045570E-3,2.361975787E0
3.408974875E1,-1.085341256E-2,-2.337151051E0,2.572295954E-3,2.337177667E0
3.409973275E1,-7.465371862E-3,-2.305309057E0,2.182914410E-3,2.305322178E0
3.410971775E1,-1.320474967E-2,-2.260671616E0,2.357883845E-3,2.260711410E0
3.411970175E1,-1.082971040E-2,-2.205384016E0,4.099618644E-3,2.205414416E0
3.412968575E1,-1.095061749E-2,-2.136423826E0,1.352568157E-3,2.136452319E0
3.413967075E1,-7.564980537E-3,-2.059262514E0,2.001760993E-3,2.059277382E0
3.414965475E1,-1.022494491E-2,-1.978563428E0,7.894902956E-4,1.978590006E0
3.415963975E1,-8.351921104E-3,-1.884026289E0,6.188186817E-4,1.884044903E0
3.416962375E1,-7.726344280E-3,-1.783539414E0,2.663061256E-3,1.783558138E0
3.417960775E1,-7.437661756E-3,-1.675084352E0,1.725234208E-3,1.675101753E0
3.418959275E1,-8.092267439E-3,-1.560240865E0,1.155584119E-3,1.560262278E0
3.419957675E1,-5.358494353E-3,-1.444668889E0,1.735244063E-3,1.444679869E0
3.420956175E1,-6.728424225E-3,-1.316330552E0,1.931252773E-3,1.316349165E0
3.421954575E1,-4.147577100E-3,-1.177489996E0,2.715445822E-3,1.177500432E0
3.422953075E1,-4.247711971E-3,-1.040412307E0,4.890430719E-4,1.040421093E0
3.423951475E1,-5.596068222E-3,-8.928569555E-1,1.605371013E-3,8.928759355E-1
3.424949875E1,-4.752911627E-3,-7.404735684E-1,-6.007915363E-4,7.404890659E-1
3.425948375E1,-5.953451153E-3,-5.897326469E-1,1.606021775E-3,5.897648835E-1
3.426946775E1,-3.505739849E-3,-4.419373274E-1,-6.511178799E-5,4.419512369E-1
3.427945275E1,-1.389917452E-4,-2.902117670E-1,-1.227225875E-3,2.902143950E-1
3.428943675E1,-1.392275328E-3,-1.351090074E-1,-1.780364430E-3,1.351279098E-1
3.429942175E1,-1.138464897E-3,1.772464067E-2,1.735994010E-3,1.784580243E-2
3.430940575E1,1.583551988E-3,1.747728437E-1,-2.805494703E-3,1.748025324E-1
3.431938975E1,1.063700882E-3,3.279717565E-1,5.232598633E-4,3.279738988E-1
3.432937475E1,2.960936632E-3,4.767476320E-1,-2.011270728E-3,4.767610691E-1
3.433935875E1,3.605159465E-3,6.246680617E-1,7.188636810E-4,6.246788785E-1
3.434934375E1,5.853133742E-3,7.770439982E-1,-4.377469886E-4,7.770661658E-1
3.435932775E1,7.138377987E-3,9.237114787E-1,-1.303609926E-3,9.237399806E-1
3.436931175E1,6.494691595E-3,1.067408442E0,-9.012063965E-4,1.067428581E0
3.437929675E1,4.239798058E-3,1.207946301E0,6.260816008E-6,1.207953741E0
3.438928075E1,7.414286025E-3,1.341259360E0,-9.708527941E-4,1.341280204E0
3.439926575E1,7.040896919E-3,1.465119958E0,-1.643685624E-3,1.465137798E0
3.440924975E1,7.488574367E-3,1.582932353E0,-3.454368562E-3,1.582953836E0
3.441923475E1,5.805179477E-3,1.694049120E0,-1.848669257E-3,1.694060075E0
3.442921875E1,8.830264211E-3,1.798704386E0,-2.093413845E-3,1.798727279E0
3.443920275E1,7.872859947E-3,1.896840334E0,-1.550997142E-3,1.896857306E0
3.444918775E1,8.118669502E-3,1.982482791E0,-2.887105104E-3,1.982501517E0
3.445917175E1,1.029926818E-2,2.064322710E0,-2.895270009E-4,2.064348423E0
3.446915675E1,1.406870596E-2,2.137410164E0,-2.389962086E-3,2.137457801E0
3.447914075E1,1.323405467E-2,2.201596737E0,-3.996626474E-3,2.201640140E0
3.448912575E1,1.279143617E-2,2.254757643E0,-2.136141760E-3,2.254794938E0
3.449910975E1,1.390148886E-2,2.295094490E0,-2.267289907E-3,2.295137711E0
3.450909375E1,1.124178991E-2,2.325099468E0,-3.909395076E-3,2.325129932E0
3.451907875E1,1.192701235E-2,2.348397493E0,-3.446527524E-3,2.348430310E0
3.452906275E1,1.461973507E-2,2.357430220E0,-3.936016932E-3,2.357478838E0
3.453904775E1,1.467830874E-2,2.351718187E0,-1.060916809E-3,2.351764234E0
3.454903175E1,1.173658017E-2,2.335187674E0,-2.916607307E-3,2.335218989E0
3.455901575E1,1.041325741E-2,2.312614679E0,-4.893008620E-3,2.312643300E0
3.456900075E1,1.051046327E-2,2.274548292E0,-1.103596296E-3,2.274572844E0
3.457898475E1,1.500055194E-2,2.225961447E0,-3.185655456E-3,2.226014269E0
3.458896975E1,9.539741091E-3,2.177773476E0,-2.828792203E-3,2.177796207E0
3.459895375E1,9.902719408E-3,2.114260197E0,-5.273760762E-3,2.114289965E0
3.460893875E1,1.149369217E-2,2.043555498E0,-4.400509875E-3,2.043592558E0
3.461892275E1,1.229288056E-2,1.962221742E0,-3.430288518E-3,1.962263246E0
3.462890675E1,9.080043063E-3,1.870592117E0,-1.156748040E-3,1.870614513E0
3.463889175E1,5.400690250E-3,1.772482038E0,-2.524363576E-3,1.772492063E0
3.464887575E1,1.080930419E-2,1.667096257E0,-1.026601763E-3,1.667131616E0
3.465886075E1,8.853448555E-3,1.549193025E0,-2.591110300E-3,1.549220489E0
3.466884475E1,7.890982553E-3,1.428495884E0,-2.071527299E-3,1.428519181E0
3.467882975E1,6.728772540E-3,1.301795483E0,1.822221559E-3,1.301814148E0
3.468881458E1,6.999881938E-3,1.170396209E0,-1.710994402E-3,1.170418392E0
3.469879858E1,3.700760659E-3,1.036811233E0,-4.437607713E-3,1.036827334E0
3.470878358E1,4.764959682E-3,8.969364166E-1,1.011486165E-3,8.969496437E-1
3.471876758E1,3.388111945E-3,7.571749687E-1,-8.700881153E-5,7.571825540E-1
3.472875258E1,6.981345359E-5,6.134250164E-1,9.263239335E-4,6.134257198E-1
3.473873658E1,2.689292189E-3,4.659884870E-1,1.205097884E-3,4.659978053E-1
3.474872158E1,1.742005465E-3,3.163657188E-1,9.403796867E-4,3.163719124E-1
3.475870558E1,4.634286743E-4,1.683804393E-1,1.138577936E-3,1.683849265E-1
3.476868958E1,3.041716991E-4,2.113186754E-2,-1.693004742E-4,2.113473465E-2
3.477867458E1,-1.562728547E-3,-1.267923862E-1,1.197204459E-3,1.268076678E-1
3.478865858E1,1.302033896E-3,-2.769155800E-1,-8.140145801E-4,2.769198375E-1
3.479864358E1,-2.903599059E-3,-4.222240746E-1,-6.730342284E-4,4.222345948E-1
3.480862758E1,-1.436996274E-3,-5.699144602E-1,-1.379038207E-3,5.699179403E-1
3.481861158E1,-3.157136496E-3,-7.160103321E-1,1.044578617E-3,7.160180545E-1
3.482859658E1,-5.008033477E-3,-8.558819890E-1,1.212624134E-3,8.558974997E-1
3.483858058E1,-3.075381974E-3,-9.916762114E-1,-2.093634102E-4,9.916810021E-1
3.484856558E1,-5.676491186E-3,-1.128277183E0,2.993087750E-3,1.128295432E0
3.485854958E1,-6.067984737E-3,-1.256678343E0,1.875903807E-3,1.256694393E0
3.486853458E1,-1.002624072E-2,-1.385595560E0,1.352858962E-3,1.385632495E0
3.487851858E1,-9.033408016E-3,-1.507881284E0,1.549727283E-3,1.507909139E0
3.488850258E1,-8.472280577E-3,-1.625333309E0,2.696484560E-3,1.625357627E0
3.489848758E1,-8.729002438E-3,-1.731063604E0,4.009747878E-3,1.731090256E0
3.490847158E1,-9.663239121E-3,-1.825498462E0,3.550352529E-3,1.825527490E0
3.491845658E1,-9.835290723E-3,-1.925522923E0,1.086475328E-3,1.925548348E0
3.492844058E1,-1.080814283E-2,-2.007293940E0,1.568773761E-3,2.007323650E0
3.493842558E1,-9.196910076E-3,-2.080312252E0,2.162036952E-3,2.080333705E0
3.494840958E1,-9.311426431E-3,-2.143186092E0,2.439005766E-3,2.143207708E0
3.495839358E1,-1.541780680E-2,-2.198206663E0,-5.003050901E-4,2.198260788E0
3.496837858E1,-9.935956448E-3,-2.241563320E0,3.881660057E-3,2.241588702E0
3.497836258E1,-9.535391815E-3,-2.284175873E0,6.408984773E-4,2.284195866E0
3.498834758E1,-1.436237060E-2,-2.308834791E0,2.200179268E-3,2.308880510E0
3.499833158E1,-1.246782951E-2,-2.326467514E0,2.900758991E-3,2.326502731E0
3.500831658E1,-9.389747865E-3,-2.334102154E0,7.318805438E-4,2.334121155E0
3.501830058E1,-1.354078576E-2,-2.327257156E0,7.146678399E-4,2.327296658E0
3.502828458E1,-8.189430460E-3,-2.310396910E0,1.157817896E-3,2.310411714E0
3.503826958E1,-1.252265461E-2,-2.280416727E0,4.263760056E-4,2.280451150E0
3.504825358E1,-9.904767387E-3,-2.244430542E0,6.615330931E-4,2.244452494E0
3.505823858E1,-1.122358534E-2,-2.195313454E0,4.398569465E-3,2.195346550E0
3.506822258E1,-1.281349268E-2,-2.134845257E0,3.622257849E-3,2.134886783E0
3.507820658E1,-9.188928641E-3,-2.062093735E0,2.232817933E-3,2.062115417E0
3.508819158E1,-9.060297161E-3,-1.984029531E0,8.809973951E-4,1.984050414E0
3.509817558E1,-1.369046234E-2,-1.897543430E0,2.171890577E-3,1.897594060E0
3.510816058E1,-9.401174262E-3,-1.805257201E0,1.821951242E-3,1.805282599E0
3.511814458E1,-6.983812898E-3,-1.704478979E0,5.288242828E-3,1.704501490E0
3.512812958E1,-5.615213886E-3,-1.593978047E0,2.271147911E-3,1.593989556E0
3.513811358E1,-6.334547419E-3,-1.481963754E0,8.560917340E-4,1.481977539E0
3.514809758E1,-7.951885462E-3,-1.358879447E0,1.485929359E-3,1.358903526E0
3.515808258E1,-4.994157702E-3,-1.231508851E0,-3.988784738E-4,1.231519042E0
3.516806658E1,-6.628539413E-3,-1.095045805E0,4.294943064E-3,1.095074289E0
3.517805158E1,-3.453308716E-3,-9.538029432E-1,2.126727253E-3,9.538115657E-1
3.518803558E1,-5.299678538E-3,-8.067700863E-1,-4.232495558E-4,8.067876039E-1
3.519802058E1,-5.596589763E-3,-6.629407406E-1,2.011509147E-3,6.629674151E-1
3.520800458E1,-1.372283790E-3,-5.113879442E-1,7.758024149E-4,5.113903739E-1
3.521798858E1,-2.289478667E-3,-3.615268469E-1,3.377799876E-4,3.615342540E-1
3.522797358E1,-2.961394377E-3,-2.065252811E-1,5.857201759E-4,2.065473424E-1
3.523795758E1,-2.694541123E-3,-6.025386229E-2,-6.237602793E-4,6.031730722E-2
3.524794258E1,2.474654466E-3,9.175537527E-2,-4.878384061E-5,9.178875304E-2
3.525792658E1,3.627325641E-4,2.437260598E-1,-9.970956016E-4,2.437283693E-1
3.526791158E1,1.721477252E-3,3.917661309E-1,-4.857687745E-4,3.917702143E-1
3.527789558E1,1.096453052E-3,5.427727699E-1,-2.789228223E-3,5.427810440E-1
3.528787958E1,3.785180394E-3,6.923063397E-1,-2.966076136E-5,6.923166880E-1
3.529786458E1,5.224355031E-3,8.403716683E-1,-4.012755118E-3,8.403974875E-1
3.530784858E1,3.366001416E-3,9.837935567E-1,-5.716849118E-4,9.837994811E-1
3.531783358E1,5.035002250E-3,1.118394494E0,-1.388142351E-3,1.118406689E0
3.532781758E1,5.442998372E-3,1.254799962E0,-4.738792777E-4,1.254811857E0
3.533780158E1,2.173706423E-3,1.380652785E0,-1.921446761E-3,1.380655833E0
3.534778658E1,8.807640523E-3,1.495760679E0,-2.023763955E-4,1.495786624E0
3.535777058E1,7.250790484E-3,1.607021570E0,-2.877228195E-3,1.607040503E0
3.536775558E1,7.802064531E-3,1.714902520E0,-2.167229308E-3,1.714921638E0
3.537773958E1,9.635346010E-3,1.815853715E0,-8.581781294E-4,1.815879481E0
3.538772458E1,8.898982778E-3,1.901828051E0,-1.479493687E-3,1.901849446E0
3.539770858E1,7.985549979E-3,1.987347245E0,-2.025611931E-3,1.987364321E0
3.540769258E1,1.003165636E-2,2.066881418E0,-3.463985166E-3,2.066908665E0
3.541767758E1,6.399073172E-3,2.130383730E0,-1.908799401E-3,2.130394196E0
3.542766158E1,9.408445098E-3,2.190712214E0,-4.318160936E-3,2.190736672E0
3.543764658E1,7.570890710E-3,2.235992670E0,-2.530677710E-3,2.236006919E0
3.544763058E1,8.720577694E-3,2.268512011E0,-3.025759477E-3,2.268530790E0
3.545761558E1,9.283025749E-3,2.295399904E0,-1.109802397E-3,2.295418944E0
3.546759958E1,1.424635947E-2,2.308982611E0,-3.632881446E-3,2.309029418E0
3.547758358E1,1.067184377E-2,2.310804367E0,-3.188309958E-3,2.310831209E0
3.548756858E1,1.082897093E-2,2.297354937E0,-1.053786604E-3,2.297380700E0
3.549755258E1,1.282528974E-2,2.279475689E0,-1.016651047E-3,2.279511996E0
3.550753758E1,1.247961167E-2,2.250069141E0,-1.668059966E-3,2.250104367E0
3.551752158E1,1.332012005E-2,2.207525492E0,-2.935675904E-3,2.207567630E0
3.552750658E1,1.222210005E-2,2.163364649E0,-7.351059467E-4,2.163399298E0
3.553749058E1,8.181301877E-3,2.105917692E0,-2.586485352E-3,2.105935172E0
3.554747458E1,8.767995983E-3,2.038069487E0,-3.333768342E-3,2.038091074E0
3.555745958E1,1.245112438E-2,1.964882493E0,-1.284308499E-3,1.964922363E0
3.556744358E1,9.249738418E-3,1.882611632E0,-3.230546368E-3,1.882637127E0
3.557742858E1,6.193777546E-3,1.784027338E0,-4.718671553E-3,1.784044330E0
3.558741258E1,7.512041368E-3,1.686706424E0,-4.171125591E-3,1.686728309E0
3.559739758E1,6.053126417E-3,1.579667807E0,-3.697575536E-3,1.579683732E0
3.560738158E1,7.190030068E-3,1.460252523E0,-2.724190243E-3,1.460272766E0
3.561736558E1,9.783153422E-3,1.338155866E0,-1.738958992E-3,1.338192757E0
3.562735058E1,8.613226935E-3,1.209588528E0,-9.900783189E-4,1.209619599E0
3.563733458E1,7.183393929E-3,1.079595804E0,-2.440722194E-3,1.079622461E0
3.564731958E1,2.869605552E-3,9.473200440E-1,-2.466022037E-3,9.473276000E-1
3.565730358E1,6.666463334E-3,8.069941998E-1,-6.161115598E-4,8.070219698E-1
3.566728858E1,1.542541548E-3,6.679633260E-1,-1.816930948E-3,6.679675782E-1
3.567727258E1,1.910608495E-3,5.267325640E-1,-3.255805932E-4,5.267361297E-1
3.568725583E1,1.180369640E-3,3.808025122E-1,-9.479611181E-4,3.808055215E-1
3.569724083E1,1.944952062E-3,2.358430475E-1,-2.522076713E-3,2.358645517E-1
3.570722483E1,1.265455503E-4,8.862109482E-2,-1.233676448E-4,8.862127104E-2
3.571720983E1,-5.855700583E-4,-5.923213437E-2,-4.598728847E-4,5.923681387E-2
3.572719383E1,2.493308857E-4,-2.053030580E-1,-1.894251676E-3,2.053119480E-1
3.573717883E1,-3.031938337E-3,-3.514126837E-1,-9.433152154E-4,3.514270291E-1
3.574716283E1,-1.862011850E-3,-5.010152459E-1,7.243563887E-4,5.010192296E-1
3.575714683E1,-3.961420152E-3,-6.402431130E-1,1.852313639E-3,6.402580478E-1
3.576713183E1,-1.540606725E-3,-7.822186351E-1,2.621168271E-3,7.822245439E-1
3.577711583E1,-5.077020731E-3,-9.179566503E-1,-2.453872003E-4,9.179707229E-1
3.578710083E1,-5.945743527E-3,-1.052951813E0,6.662127562E-4,1.052968810E0
3.579708483E1,-4.090563394E-3,-1.183650613E0,-9.512817487E-4,1.183658063E0
3.580706983E1,-7.254398894E-3,-1.309595466E0,1.304681879E-3,1.309616208E0
3.581705383E1,-6.366256624E-3,-1.430893302E0,5.847231951E-4,1.430907584E0
3.582703783E1,-1.165635977E-2,-1.550720572E0,1.099246088E-3,1.550764770E0
3.583702283E1,-8.048826829E-3,-1.658707857E0,-1.141753513E-3,1.658727778E0
3.584700683E1,-7.283167448E-3,-1.756448269E0,3.274033777E-3,1.756466420E0
3.585699183E1,-1.259404793E-2,-1.850029111E0,7.942363154E-4,1.850072148E0
3.586697583E1,-1.150987484E-2,-1.934828162E0,3.602805780E-3,1.934865751E0
